FRST_LETTER	voicing	vulcan	variety	pos	croftian_crossling_concepts	fse
k	0	Khlup 	MGV	n.	OBJ.CONC	gel, jelly
k	0	Khoken 	MGV	n.	OBJ.CONC	entrance
k	0	Khom 	MGV	n.	OBJ.CONC	front
k	0	Khrasau 	MGV	v.	ACT.CONC	discharge
k	0	Khrash 	MGV	n.	OBJ.CONC	violence
k	0	Khrashik 	MGV	n.	OBJ.CONC	violent
k	0	Khru 	MGV	n.	OBJ.CONC	evening
k	0	Khru-yem 	MGV	n.	OBJ.CONC	supper
k	0	Khu'rak 	MGV	n.	OBJ.CONC.MOD	south
k	0	Khu'rak-, Khu'rakik 	MGV	adj.	PROP.CONC	southern
k	0	Khu'raksu 	MGV	n.	OBJ.CONC	southerner
k	0	Khu-she'rak 	MGV	n.	OBJ.CONC.MOD	southeast
k	0	Khu-tev'rak 	MGV	n.	OBJ.CONC.MOD	southwest
k	0	Khush 	MGV	n.	OBJ.CONC	crystal
k	0	Ki' 	MGV	v.	ACT.CONC	have, has (participial)
k	0	Ki'an 	MGV	n.	OBJ.CONC	nest
k	0	Ki'haf 	anc.	n.	OBJ.CONC	basket
k	0	Ki-fah	anc.	n.	OBJ.CONC	lethal self-defense
k	0	Kid 	MGV	n.	OBJ.CONC	feather, plume
k	0	Kidtra 	MGV	n.	OBJ.CONC	plumage
k	0	Kihsev 	MGV	n.	OBJ.CONC	pendant
k	0	Kihsh-kur 	MGV	adj.	PROP.CONC	lilac, mauve
k	0	Kiht 	MGV	n.	OBJ.CONC	code
k	0	Kiit 	MGV	n.	OBJ.CONC	fury
k	0	Kik 	MGV	n.	OBJ.CONC	hook
k	0	Kil 	MGV	n.	OBJ.CONC	spark
k	0	Kil-tor 	MGV	v.	ACT.CONC	spark
k	0	Kil-tukh 	MGV	n.	OBJ.CONC	flint
k	0	Kilko|-srashiv| 	MGV	n.	OBJ.CONC	answer
k	0	Kilko-tor 	MGV	v.	ACT.CONC	answer
k	0	Kim-, Kim-shah 	MGV	adj.	SELEC.MOD	final, last
k	0	Kim-tor 	MGV	v.	ACT.CONC	finalize
k	0	Kimsu 	MGV	n.	OBJ.CONC	finalist
k	0	Kin-kur 	MGV	adj.	PROP.CONC	yellow, golden
k	0	Kin-tukh 	MGV	n.	OBJ.CONC	gold
k	0	Kinuf 	MGV	n.	OBJ.CONC	date
k	0	Kipof 	MGV	n.	OBJ.CONC	battery, accumulator
k	0	Kir'Shara	anc.	n.	OBJ.CONC	the ancient repository of Surak's writings
k	0	Kis-ka 	MGV	adj.	PROP.CONC	jealous
k	0	Kisev 	MGV	n.	OBJ.CONC	document
k	0	Kisheya 	MGV	n.	OBJ.CONC	accident
k	0	Kisu 	MGV	n.	OBJ.CONC	member
k	0	Kitak 	MGV	n.	OBJ.CONC	pen (writing)
k	0	Kitau 	MGV	v.	ACT.CONC	write
k	0	Kitausu 	MGV	n.	OBJ.CONC	author, scribe, writer
k	0	Kitek 	MGV	n.	OBJ.CONC	dirt, silt
k	0	Kitok-wilat 	MGV	prep.	SITU.MOD	elsewhere
k	0	Kitork|-| 	MGV	adj.	PROP.CONC	dirty
k	0	Kla-hil-tor 	MGV	v.	ACT.CONC	research
k	0	Kla-hilsu 	MGV	n.	OBJ.CONC	researcher
k	0	Kla-min 	MGV	n.	OBJ.CONC	fact
k	0	Klai 	MGV	n.	OBJ.CONC	factor
k	0	Klash 	MGV	n.	OBJ.CONC	guard (protective item)
k	0	Klashau 	MGV	v.	ACT.CONC	guard
k	0	Klashausu 	MGV	n.	OBJ.CONC	guard (person)
k	0	Klau 	MGV	v.	ACT.CONC	harm
k	0	Klaya 	MGV	n.	OBJ.CONC	harm
k	0	Klehp 	MGV	n.	OBJ.CONC	fjord
k	0	Klem 	MGV	n.	OBJ.CONC	gratitude, thankfulness
k	0	Klem-bosh 	MGV	adj.	PROP.CONC	grateful
k	0	Klepovau 	MGV	v.	ACT.CONC	shop
k	0	Kli 	MGV	n.	OBJ.CONC	dart
k	0	Klimtau 	MGV	v.	ACT.CONC	melt
k	0	Kling 	MGV	prep.	SELEC.MOD	no-one, nobody, not one person
k	0	Kliton 	MGV	n.	OBJ.CONC	arrow
k	0	Klomak 	anc.	n.	OBJ.CONC	fortress
k	0	Klon|-| 	MGV	adj.	PROP.CONC	smart
k	0	Klopau 	MGV	v.	ACT.CONC	describe
k	0	Klosha 	MGV	v.	ACT.CONC	behave
k	0	Kloshai 	MGV	n.	OBJ.CONC	behavior
k	0	Klotau 	MGV	v.	ACT.CONC	block
k	0	Klotaya 	MGV	n.	OBJ.CONC	blockage
k	0	Kluchi 	MGV	v.	ACT.CONC	object
k	0	Kluf 	MGV	n.	OBJ.CONC	boot
k	0	Klunyau 	MGV	v.	ACT.CONC	ram
k	0	Knuk|-| 	MGV	adj.	PROP.CONC	lousy
k	0	Ko-, Koyik 	MGV	adj.	PROP.CONC	female
k	0	Ko-eik-te'krusu 	MGV	n.	OBJ.CONC	empress
k	0	Ko-fu 	MGV	n.	OBJ.CONC	daughter
k	0	Ko-ka-ashausu 	MGV	n.	OBJ.CONC	lesbian
k	0	Ko-kai 	MGV	n.	OBJ.CONC	sister
k	0	Ko-kan 	MGV	n.	OBJ.CONC	girl
k	0	Ko-kelek-han 	MGV	n.	OBJ.CONC	prioress
k	0	Ko-kuk 	MGV	n.	OBJ.CONC	aunt
k	0	Ko-mekh 	MGV	n.	OBJ.CONC	mother
k	0	Ko-niht 	MGV	n.	OBJ.CONC	female cousin
k	0	Ko-Te'kor 	MGV	n.	OBJ.CONC	Queen (only in a title or with a proper name)
k	0	Ko-te'krusu 	MGV	n.	OBJ.CONC	queen (general term)
k	0	Ko-telsu 	MGV	n.	OBJ.CONC	wife
k	0	Kobat|-| 	MGV	adj.	PROP.CONC	weak
k	0	Kobsu 	MGV	n.	OBJ.CONC	dwarf
k	0	Kodonuhk 	MGV	adj.	PROP.CONC	expensive
k	0	Kogav'es 	MGV	n.	OBJ.CONC	femininity
k	0	Kogav-, Kogavik 	MGV	adj.	PROP.CONC	feminine
k	0	Kohl 	anc.	n.	OBJ.CONC	emotion-purging mind-exercise
k	0	Kohl-tor 	MGV	v.	ACT.CONC	meditate (Vulcan-style)
k	0	Kohs'es 	MGV	n.	OBJ.CONC	sanity
k	0	Kohs-, Kohsik 	MGV	adj.	PROP.CONC	sane
k	0	Kohv-tukh 	MGV	n.	OBJ.CONC	quartz
k	0	Kol 	MGV	n.	OBJ.CONC	stew
k	0	Kolaya 	MGV	n.	OBJ.CONC	shock
k	0	Kolchak 	MGV	n.	OBJ.CONC	flute, piccolo, fife
k	0	Kolinahr 	anc.	n.	OBJ.CONC	highest adult state of mental discipline
k	0	Komak 	MGV	n.	OBJ.CONC	genus
k	0	Komihn|-| 	MGV	adj.	PROP.CONC	human
k	0	Kon 	MGV	n.	OBJ.CONC	worship
k	0	Kon-tor 	MGV	v.	ACT.CONC	worship
k	0	Kopal 	MGV	n.	OBJ.CONC	jacket (clothing)
k	0	Korsau 	MGV	v.	ACT.CONC	save, preserve, conserve
k	0	Korseivel 	MGV	v.	ACT.CONC	save (by means of)
k	0	Korsovau 	MGV	v.	ACT.CONC	to be saved spiritually
k	0	Koshvar 	MGV	n.	OBJ.CONC	disaster
k	0	Koshtri 	MGV	n.	OBJ.CONC	race, species
k	0	Kosu 	MGV	n.	OBJ.CONC	female, woman
k	0	Kosu-has-tal 	MGV	n.	OBJ.CONC	gynecology
k	0	Kosu-hassu 	MGV	n.	OBJ.CONC	gynecologist
k	0	Kov 	MGV	n.	OBJ.CONC	rock, stone (as an individual object)
k	0	Kov-skramsu 	MGV	n.	OBJ.CONC	stonecarver
k	0	Kov-tor 	MGV	v.	ACT.CONC	stone, throw rocks at
k	0	Kov-tukh 	MGV	n.	OBJ.CONC	rock, stone (as a material)
k	0	Kovau 	MGV	v.	ACT.CONC	turn to stone, fossilize, petrify
k	0	Kozauk 	MGV	adj.	PROP.CONC	specific
k	0	Kra-tukh 	MGV	n.	OBJ.CONC	antimony
k	0	Kraffaya 	MGV	n.	OBJ.CONC	abort
k	0	Krahkra	anc.	interj.	interjection	'It is nothing'
k	0	Krahl 	MGV	n.	OBJ.CONC	pressure point
k	0	Kraisek 	MGV	n.	OBJ.CONC	cage
k	0	Krani 	MGV	n.	OBJ.CONC	window
k	0	Kras 	MGV	n.	OBJ.CONC	paint
k	0	Kras-tor 	MGV	v.	ACT.CONC	paint
k	0	Krassu 	MGV	n.	OBJ.CONC	painter
k	0	Krau 	MGV	n.	OBJ.CONC	vent
k	0	Kravau 	MGV	v.	ACT.CONC	cheat
k	0	Kreila 	MGV	n.	OBJ.CONC	'kreyla', a flat bread-like food
k	0	Krein 	MGV	n.	OBJ.CONC	canopy
k	0	Krelsh	anc.	n.	OBJ.CONC	witch
k	0	Krenath 	MGV	n.	OBJ.CONC	'shamed one', half-breed, illegitimate child
k	0	Kresik 	MGV	adj.	PROP.CONC	aggressive
k	0	Krik 	MGV	n.	OBJ.CONC	pinch
k	0	Krik-tor 	MGV	v.	ACT.CONC	pinch
k	0	Kril'es 	MGV	n.	OBJ.CONC	harmony
k	0	Kril-tor 	MGV	v.	ACT.CONC	harmonize
k	0	Kriltesau 	MGV	v.	ACT.CONC	guess
k	0	Krish 	MGV	n.	OBJ.CONC	bronze
k	0	Kritashsu 	MGV	n.	OBJ.CONC	cyborg
k	0	Kriv 	MGV	adv.	ACT.CONC.MOD	such
k	0	Krizhiv 	MGV	n.	OBJ.CONC	clay
k	0	Kro|-| 	MGV	adj.	PROP.CONC	fair
k	0	Kroikah 	anc.	interj.	interjection	'Kroykah', 'Be still', 'Stop'
k	0	Krol-tor 	MGV	v.	ACT.CONC	praise
k	0	Kronosh 	MGV	n.	OBJ.CONC	Klingon home world
k	0	Kropaya 	MGV	n.	OBJ.CONC	fantasy
k	0	Kru 	MGV	n.	OBJ.CONC	supervisor
k	0	Kru'minaakh	anc.	v.	ACT.CONC	appoint
k	0	Krumaat 	MGV	n.	OBJ.CONC	generation
k	0	Krup 	MGV	n.	OBJ.CONC	boundary
k	0	Krus 	MGV	n.	OBJ.CONC	part, piece, segment, section
k	0	Krusek 	MGV	n.	OBJ.CONC	fraction
k	0	Kruvek 	MGV	n.	OBJ.CONC	sect
k	0	Ktorr 	anc.	v.	ACT.CONC	cut off, sever
k	0	Ktorr skann	anc.	n.	OBJ.CONC	the formal cutting of family ties
k	0	Ku 	MGV	n.	OBJ.CONC	palm (hand)
k	0	Ku-li 	MGV	n.	OBJ.CONC	valley
k	0	Ku-san 	MGV	n.	OBJ.CONC	chair
k	0	Ku-tor 	MGV	v.	ACT.CONC	sit
k	0	Ku-trak 	MGV	n.	OBJ.CONC	cushion
k	0	Kudau 	MGV	v.	ACT.CONC	bless
k	0	Kugau 	MGV	v.	ACT.CONC	commit
k	0	Kuhku 	MGV	n.	OBJ.CONC	pus
k	0	Kuhlau 	MGV	v.	ACT.CONC	compete
k	0	Kuhlaya 	MGV	n.	OBJ.CONC	competition
k	0	Kuhr 	MGV	n.	OBJ.CONC	latch
k	0	Kuhsh-tor 	MGV	v.	ACT.CONC	beat
k	0	Kuht 	MGV	n.	OBJ.CONC	herd
k	0	Kukev 	MGV	n.	OBJ.CONC	benzene
k	0	Kulan 	MGV	n.	OBJ.CONC	helix, spiral
k	0	Kulauf 	MGV	n.	OBJ.CONC	exception
k	0	Kum-tor 	MGV	v.	ACT.CONC	catch
k	0	Kun-ut	anc.	n.	OBJ.CONC	bond-mate, spouse
k	0	Kun-ut kali-fi	anc.	n.	OBJ.CONC	ritual 'marriage challenge'
k	0	Kun-ut so'lik	anc.	n.	OBJ.CONC	ritual 'marriage proposal'
k	0	Kunel 	MGV	n.	OBJ.CONC	hill, butte
k	0	Kunli 	MGV	adj.	PROP.CONC	happy
k	0	Kup 	MGV	adj.	PREDIC.MODAL	able, can
k	0	Kur 	MGV	adj.	PROP.CONC	color
k	0	Kur-tor 	MGV	adj.	PROP.CONC	color, dye
k	0	Kur-tukh 	MGV	adj.	PROP.CONC	dye
k	0	Kurau 	MGV	adj.	PROP.CONC	stain
k	0	Kuraya 	MGV	adj.	PROP.CONC	stain
k	0	Kurek 	MGV	adj.	PROP.CONC	pigment(ation)
k	0	Kuriht 	MGV	n.	OBJ.CONC	rash
k	0	Kurtra 	MGV	adj.	PROP.CONC	spectrum
k	0	Kurucham 	MGV	n.	OBJ.CONC	zombie
k	0	Kus-tor 	MGV	v.	ACT.CONC	ring
k	0	Kus-vakh 	MGV	n.	OBJ.CONC	bell
k	0	Kushel 	MGV	n.	OBJ.CONC	bird, fowl
k	0	Kushizhau 	MGV	v.	ACT.CONC	mold
k	0	Kusilau 	MGV	v.	ACT.CONC	resonate
k	0	Kusut 	MGV	n.	OBJ.CONC	pain
k	0	Kutra 	MGV	n.	OBJ.CONC	bank
k	0	Kuv 	MGV	conj.	CONNECTOR	if
k	0	Kuvish 	MGV	n.	OBJ.CONC	bearing
k	0	Kuyau 	MGV	v.	ACT.CONC	sit
k	0	Kuzhet 	MGV	n.	OBJ.CONC	harness
k	0	Kveshkau 	MGV	v.	ACT.CONC	taunt
k	0	Kvichau 	MGV	v.	ACT.CONC	worry
k	0	Kwai 	MGV	adj.	PROP.CONC	wild, untamed, undomesticated
k	0	Kwal se tu	anc.	interj.	interjection	'Is that really you?', traditional greeting after a long separation
k	0	Kwal-tor 	MGV	v.	ACT.CONC	frown
k	0	Kwas-, Kwasik 	MGV	adj.	PROP.CONC	meek
k	0	Kwes 	MGV	adj.	PROP.CONC	afraid
k	0	Kwi' 	MGV	adv.	SITU.MOD	from a distance
k	0	Kwi'shoret 	MGV	v.	ACT.CONC	call (to)
k	0	Kwitau 	MGV	v.	ACT.CONC	push
k	0	Kwohk'a 	anc.	n.	OBJ.CONC	mythological guardian spirit
k	0	Kwon-mor-, Kwon-morik 	MGV	adj.	PROP.CONC	evergreen
k	0	Kwon-mor-kastik 	MGV	n.	OBJ.CONC	evergreen (plant)
k	0	Kwon-mor-lap 	MGV	n.	OBJ.CONC	evergreen (tree)
k	0	Kwon-mor-laptra 	MGV	n.	OBJ.CONC	evergreen forest
k	0	Kwon-sum 	anc.	adv.	ACT.CONC.MOD	always
k	0	Kwul 	MGV	n.	OBJ.CONC	hit, impact, strike
k	0	Kwul-razh 	MGV	n.	OBJ.CONC	(impact) crater
k	0	Kwul-tor 	MGV	v.	ACT.CONC	hit, impact, strike
l	1	L'langon 	MGV	n.	OBJ.CONC	a Vulcan mountain range
l	1	L'langon-tukh 	MGV	n.	OBJ.CONC	krypton
l	1	La, La' 	MGV	prep.	SITU.MOD	here
l	1	La'ash 	anc.	n.	OBJ.CONC	axe
l	1	La'ka-yehat 	MGV	adj.	PROP.CONC	available
l	1	La'yi 	anc.	n.	OBJ.CONC	a type of rug
l	1	Lad 	MGV	n.	OBJ.CONC	sole (foot)
l	1	Laf-bosh 	MGV	adj.	PROP.CONC	erroneous
l	1	Laf-glantokaya 	MGV	n.	OBJ.CONC	error signal
l	1	Laf-kiht 	MGV	n.	OBJ.CONC	error code
l	1	Laf-skladan 	MGV	n.	OBJ.CONC	error message
l	1	Laf-tor 	MGV	v.	ACT.CONC	err, make a mistake
l	1	Laf-tukh 	MGV	n.	OBJ.CONC	chlorine
l	1	Lafosh 	MGV	n.	OBJ.CONC	error, mistake
l	1	Lafot 	MGV	n.	OBJ.CONC	defect, flaw
l	1	Lafotik 	MGV	adj.	PROP.CONC	defective, faulty, flawed
l	1	Lag 	MGV	n.	OBJ.CONC	gum
l	1	Lahrn 	MGV	n.	OBJ.CONC	rudder
l	1	Lahv 	MGV	n.	OBJ.CONC	tongue
l	1	Lairet 	MGV	n.	OBJ.CONC	'lyrette', type of harp
l	1	Laithuhret 	MGV	n.	OBJ.CONC	'lytherette', type of harp
l	1	Lakh	anc.	n.	OBJ.CONC	language
l	1	Lam-tor 	MGV	v.	ACT.CONC	stand
l	1	Lamekh|-| 	MGV	adj.	PROP.CONC	warm
l	1	Lan 	MGV	n.	OBJ.CONC	rank
l	1	Lan-tol 	MGV	n.	OBJ.CONC	"floor, deck; bed"
l	1	Lanet 	MGV	n.	OBJ.CONC	bottom
l	1	Lansu 	MGV	n.	OBJ.CONC	officer
l	1	Lap 	MGV	n.	OBJ.CONC	tree
l	1	Lap-gel 	MGV	n.	OBJ.CONC	branch
l	1	Lap-shal 	MGV	n.	OBJ.CONC	woodland
l	1	Lap-tukh 	MGV	n.	OBJ.CONC	timber
l	1	Lapan 	MGV	n.	OBJ.CONC	wood
l	1	Lapan-skramsu 	MGV	n.	OBJ.CONC	woodcarver
l	1	Lapan-tanaf 	MGV	n.	OBJ.CONC	woodcraft
l	1	Laptra 	MGV	n.	OBJ.CONC	forest
l	1	Lara 	MGV	n.	OBJ.CONC	a Vulcan desert bird
l	1	Lasha 	MGV	v.	ACT.CONC	arrive
l	1	Lashan 	MGV	n.	OBJ.CONC	arrival
l	1	Lashark	anc.	n.	OBJ.CONC	"a poetic name for sunrise; lit. 'he who arrives'"
l	1	Laskat 	MGV	n.	OBJ.CONC	depot, station, terminal
l	1	Lates 	MGV	n.	OBJ.CONC	walk
l	1	Lau|-| 	MGV	v.	PREDIC.MODAL	may, might
l	1	Lautuv|-| 	MGV	adj.	PROP.CONC	stubborn
l	1	Laz 	MGV	n.	OBJ.CONC	(door)jamb
l	1	Le-matya 	anc.	n.	OBJ.CONC	large, venomous Vulcan desert predator (reptile)
l	1	Le-su	anc.	n.	OBJ.CONC	frost
l	1	Le-suma 	anc.	n.	OBJ.CONC	ice
l	1	Le-suma-eiktra 	MGV	n.	OBJ.CONC	ice shelf
l	1	Le-suma-haki 	MGV	n.	OBJ.CONC	ice hockey
l	1	Le-suma-marshak 	MGV	n.	OBJ.CONC	(ice) floe
l	1	Le-suma-pal 	MGV	n.	OBJ.CONC	ice age
l	1	Le-suma-tal 	MGV	n.	OBJ.CONC	glaciology
l	1	Lef'es 	MGV	n.	OBJ.CONC	texture
l	1	Leh-dah 	MGV	num.	SELEC.MOD	twelve
l	1	Leh-dah'veh 	MGV	n.	OBJ.CONC	twelfth
l	1	Leh-dah-tukh 	MGV	n.	OBJ.CONC	Seaborgium
l	1	Leh-dahr-, Leh-dah'rak 	MGV	adj.	PROP.CONC	twelfth
l	1	Leh-kau 	MGV	num.	SELEC.MOD	fifteen
l	1	Leh-kau'veh 	MGV	n.	OBJ.CONC	fifteenth
l	1	Leh-kau-tukh 	MGV	n.	OBJ.CONC	Meitnerium
l	1	Leh-kaur-, Leh-kau'rak 	MGV	adj.	PROP.CONC	fifteenth
l	1	Leh-keh 	MGV	num.	SELEC.MOD	fourteen
l	1	Leh-keh'veh 	MGV	n.	OBJ.CONC	fourteenth
l	1	Leh-keh-tukh 	MGV	n.	OBJ.CONC	Hassium
l	1	Leh-kehr-, Leh-keh'rak 	MGV	adj.	PROP.CONC	fourteenth
l	1	Leh-nau 	MGV	num.	SELEC.MOD	nineteen
l	1	Leh-nau'veh 	MGV	n.	OBJ.CONC	nineteenth
l	1	Leh-naur-, Leh-nau'rak 	MGV	adj.	PROP.CONC	nineteenth
l	1	Leh-oh 	MGV	num.	SELEC.MOD	eighteen
l	1	Leh-oh'veh 	MGV	n.	OBJ.CONC	eighteenth
l	1	Leh-ohr-, Leh-oh'rak 	MGV	adj.	PROP.CONC	eighteenth
l	1	Leh-reh 	MGV	num.	SELEC.MOD	thirteen
l	1	Leh-reh'veh 	MGV	n.	OBJ.CONC	thirteenth
l	1	Leh-reh-tukh 	MGV	n.	OBJ.CONC	Bohrium
l	1	Leh-rehr-, Leh-reh'rak 	MGV	adj.	PROP.CONC	thirteenth
l	1	Leh-sheh 	MGV	num.	SELEC.MOD	sixteen
l	1	Leh-sheh'veh 	MGV	n.	OBJ.CONC	sixteenth
l	1	Leh-shehr-, Leh-sheh'rak 	MGV	adj.	PROP.CONC	sixteenth
l	1	Leh-steh 	MGV	num.	SELEC.MOD	seventeen
l	1	Leh-steh'veh 	MGV	n.	OBJ.CONC	seventeenth
l	1	Leh-stehr-, Leh-steh'rak 	MGV	adj.	PROP.CONC	seventeenth
l	1	Leh-tukh 	MGV	n.	OBJ.CONC	Rutherfordium
l	1	Leh-wuh 	MGV	num.	SELEC.MOD	eleven
l	1	Leh-wuh'veh 	MGV	n.	OBJ.CONC	eleventh
l	1	Leh-wuh-tukh 	MGV	n.	OBJ.CONC	Dubnium
l	1	Leh-wuhr-, Leh-wuh'rak 	MGV	adj.	PROP.CONC	eleventh
l	1	Lehk 	MGV	n.	OBJ.CONC	post
l	1	Leh|kuh| 	MGV	num.	SELEC.MOD	ten
l	1	Lehm-tor 	MGV	v.	ACT.CONC	throw, toss, heave
l	1	Leipau 	MGV	v.	ACT.CONC	bake
l	1	Leipausu 	MGV	n.	OBJ.CONC	baker
l	1	Leitri 	MGV	n.	OBJ.CONC	toy, plaything
l	1	Lek-tukh 	MGV	n.	OBJ.CONC	niobium
l	1	Lekva 	MGV	n.	OBJ.CONC	aegis
l	1	Ler-tukh 	MGV	n.	OBJ.CONC	tungsten
l	1	Lerakh|-| 	MGV	adj.	PROP.CONC	compressed, compacted
l	1	Lerash|-| 	MGV	adj.	PROP.CONC	hard
l	1	Les 	MGV	n.	OBJ.CONC	target
l	1	Lesek 	MGV	n.	OBJ.CONC	joint
l	1	Lesh 	MGV	v.	ACT.CONC	bear, carry
l	1	Lest 	MGV	n.	OBJ.CONC	burden
l	1	Li-fal 	MGV	n.	OBJ.CONC	example, sample
l	1	Li-wun 	MGV	n.	OBJ.CONC	lance
l	1	Lihsek 	MGV	n.	OBJ.CONC	grommet
l	1	Limak 	MGV	n.	OBJ.CONC	facing
l	1	Limein 	MGV	n.	OBJ.CONC	mask
l	1	Limuk 	MGV	n.	OBJ.CONC	face
l	1	Limuk-sazehlanaya 	MGV	n.	OBJ.CONC	face-lift
l	1	Linisau 	MGV	v.	ACT.CONC	examine
l	1	Linsu 	MGV	n.	OBJ.CONC	cynic
l	1	Lipau 	MGV	n.	OBJ.CONC	knife
l	1	Lipitah 	anc.	n.	OBJ.CONC	dagger
l	1	Lirpa 	anc.	n.	OBJ.CONC	ceremonial weapon with a blade on one end and club on the other
l	1	Littau 	MGV	v.	ACT.CONC	quench
l	1	Lo'uk 	MGV	adj.	PROP.CONC	great
l	1	Lof 	MGV	n.	OBJ.CONC	reason, purpose
l	1	Lof-torvauk 	MGV	n.	OBJ.CONC	constructive purpose
l	1	Lograzek 	MGV	n.	OBJ.CONC	jail
l	1	Lok 	MGV	n.	OBJ.CONC	penis, phallus
l	1	Los'rak 	MGV	n.	OBJ.CONC.MOD	left
l	1	Lu 	MGV	adv.	SITU.MOD	when
l	1	Lufik 	MGV	adj.	PROP.CONC	oblique
l	1	Luhp-, Luhpik 	MGV	adj.	PROP.CONC	rude
l	1	Luk 	MGV	n.	OBJ.CONC	fungus
l	1	Lushun 	MGV	n.	OBJ.CONC	torpedo
l	1	Luvau 	MGV	v.	ACT.CONC	to yawn
m	1	Ma 	MGV	v.	ACT.CONC	have, own, possess
m	1	Ma'os|-| 	MGV	adj.	PROP.CONC	ancient
m	1	Ma-vel 	MGV	n.	OBJ.CONC	possession (thing)
m	1	Maat 	MGV	n.	OBJ.CONC	clan, extended family
m	1	Mabuhl'es 	MGV	n.	OBJ.CONC	exuberance
m	1	Mabuhl-, Mabuhlik 	MGV	adj.	PROP.CONC	exuberant
m	1	Mad 	MGV	n.	OBJ.CONC	bracket
m	1	Madzh 	MGV	n.	OBJ.CONC	plug
m	1	Maf 	MGV	n.	OBJ.CONC	cry
m	1	Maf-tor 	MGV	v.	ACT.CONC	cry
m	1	Mag 	MGV	n.	OBJ.CONC	thirst
m	1	Magol 	anc.	n.	OBJ.CONC	flagon
m	1	Magu 	MGV	n.	OBJ.CONC	reel, spindle
m	1	Magu-shidik 	MGV	adj.	PROP.CONC	fusiform, spindle-shaped
m	1	Mah-tor 	MGV	v.	ACT.CONC	hammer
m	1	Mah-vel 	MGV	n.	OBJ.CONC	hammer
m	1	Mahai 	MGV	n.	OBJ.CONC	seizure, convulsion
m	1	Mahal-tor 	MGV	v.	ACT.CONC	swim
m	1	Mahalovau 	MGV	v.	ACT.CONC	cruise
m	1	Mahr-kel 	MGV	n.	OBJ.CONC	shop, store, market
m	1	Mahr-tor 	MGV	v.	ACT.CONC	buy, purchase
m	1	Mair-, Mairik 	MGV	adj.	PROP.CONC	extreme
m	1	Mair-nuk-vakav'es |MNV| 	MGV	n.	OBJ.CONC	extremely low frequency (ELF)
m	1	Mair-pid-vakav'es |MPV| 	MGV	n.	OBJ.CONC	extremely high frequency (EHF)
m	1	Mak 	MGV	n.	OBJ.CONC	joy
m	1	Makau 	MGV	v.	ACT.CONC	spell
m	1	Makh 	MGV	n.	OBJ.CONC	glass
m	1	Makh-salursu 	MGV	n.	OBJ.CONC	glass-blower
m	1	Makh-zhuksu 	MGV	n.	OBJ.CONC	glass-maker
m	1	Mal 	MGV	n.	OBJ.CONC	leg
m	1	Mal-nef 	MGV	n.	OBJ.CONC	knee
m	1	Mal-nik 	MGV	n.	OBJ.CONC	ankle
m	1	Malanu 	MGV	n.	OBJ.CONC	pants, trousers
m	1	Malat 	MGV	n.	OBJ.CONC	nature
m	1	Mamuk 	anc.	v.	ACT.CONC	aid
m	1	Man-elakh 	MGV	n.	OBJ.CONC	rope
m	1	Man-tor 	MGV	v.	ACT.CONC	climb
m	1	Map 	MGV	n.	OBJ.CONC	fen
m	1	Marau 	MGV	v.	ACT.CONC	drift
m	1	Maraya 	MGV	n.	OBJ.CONC	drift
m	1	Markan-, Markanik 	MGV	adj.	ACT.CONC.MOD	floating
m	1	Markau 	MGV	v.	ACT.CONC	float
m	1	Markaya 	MGV	n.	OBJ.CONC	flotation, floating
m	1	Markek 	MGV	n.	OBJ.CONC	float
m	1	Markek-sov-hali 	MGV	n.	OBJ.CONC	floatplane
m	1	Markuhsh 	MGV	n.	OBJ.CONC	flotsam
m	1	Marom|-| 	MGV	adj.	PROP.CONC	excellent
m	1	Marshak 	MGV	n.	OBJ.CONC	raft
m	1	Masayuk 	MGV	n.	OBJ.CONC	faucet, tap
m	1	Mashau 	MGV	v.	ACT.CONC	water
m	1	Mashayek 	MGV	n.	OBJ.CONC	sprinkler
m	1	Mashek 	MGV	n.	OBJ.CONC	bottle, flask, canteen, amphora, amp(o)ule
m	1	Mashen 	MGV	n.	OBJ.CONC	tide
m	1	Mashuk 	MGV	n.	OBJ.CONC	bucket
m	1	Mashulek 	MGV	n.	OBJ.CONC	fountain (decorative)
m	1	Mashya 	MGV	n.	OBJ.CONC	a Vulcan tuberous vegetable
m	1	Masmev 	MGV	n.	OBJ.CONC	hose
m	1	Masmezh 	MGV	n.	OBJ.CONC	ford
m	1	Masmezhau 	MGV	v.	ACT.CONC	ford
m	1	Mastevau 	MGV	v.	ACT.CONC	drown
m	1	Masu 	MGV	n.	OBJ.CONC	water, fluid, liquid
m	1	Masu'er 	MGV	n.	OBJ.CONC	navy
m	1	Masu'es 	MGV	n.	OBJ.CONC	wetness, moisture
m	1	Masu-hali 	MGV	n.	OBJ.CONC	ship, large boat
m	1	Masu-nakh 	MGV	n.	OBJ.CONC	moisture index
m	1	Masu-razh 	MGV	n.	OBJ.CONC	well
m	1	Masu-tukh 	MGV	n.	OBJ.CONC	hydrogen
m	1	Masu-ur 	MGV	n.	OBJ.CONC	aqueduct
m	1	Masu-yut 	MGV	n.	OBJ.CONC	waterway, canal
m	1	Masuk, Masuk' 	MGV	adj.	PROP.CONC	enormous, gigantic, gargantuan, huge, mammoth, massive
m	1	Masumok-tukh 	MGV	n.	OBJ.CONC	mercury
m	1	Masupau 	MGV	v.	ACT.CONC	dampen, moisten, wet
