"FRST_LETTER"	"fse"	"vulcan"
"2737"	"c"	"Carousel"	"keru'sel(VTW)"
"2738"	"c"	"Carpal"	"kar-nik-hinek"
"2739"	"c"	"Carpel"	"kas-ko-krus"
"2740"	"c"	"Carpenter"	"lapan-zupsu"
"2741"	"c"	"Carpenter ant"	"lapan-zupsu-ahnt"
"2742"	"c"	"Carpenter's square"	"vul-raul t'lapan-zupsu"
"2743"	"c"	"Carpenter's tool"	"lapan-zupsu-raul"
"2744"	"c"	"Carpet"	"tol-sai"
"2745"	"c"	"Carpus"	"kar-nik"
"2746"	"c"	"Carriage"	"rom-hors-hali"
"2747"	"c"	"Carrier"	"leshek"
"2748"	"c"	"Carrier-based aircraft"	"leshek-nenalik sov-hali|lar|"
"2749"	"c"	"Carrier filter"	"lesh-kapol"
"2750"	"c"	"Carrier wave"	"lesh-pral"
"2751"	"c"	"Carrion"	"tevik aushfa, tevik su, ek'trashal-kahm"
"2752"	"c"	"Carry(v.)"	"lesh"
"2753"	"c"	"Carry out(v.)"	"fitor(do); salesh(take out)"
"2754"	"c"	"Cart(n.)"	"hal(anc.)"
"2755"	"c"	"Cartilage"	"rihinek"
"2756"	"c"	"Cartilaginification"	"rihinekaya"
"2757"	"c"	"Cartographer"	"besan-tanafsu"
"2758"	"c"	"Cartography"	"besan-tanaf"
"2759"	"c"	"Cartoon(n.)"	"trahmat"
"2760"	"c"	"Cartoonist"	"trahmat-bessu"
"2761"	"c"	"Cartridge"	"svekh"
"2762"	"c"	"Cartwright"	"hal-torvausu"
"2763"	"c"	"Carve"	"skram-tor"
"2764"	"c"	"Carver"	"skramsu(person); skramek(machine)"
"2765"	"c"	"Carving(n.)"	"skram"
"2766"	"c"	"Caryopsis"	"yartik-savas"
"2767"	"c"	"Cascade"	"ash-yumaya(n.), ash-yumau(v.)"
"2768"	"c"	"Case(n.)"	"nuf(event, police); mesk(container); iswaku(grammar)"
"2769"	"c"	"Casein"	"thas-tesihk"
"2770"	"c"	"Caseous"	"thuhk-kahk"
"2771"	"c"	"Cash register"	"donku-mahr-veluhn"
"2772"	"c"	"Casino"	"shi'zhasihaya"
"2773"	"c"	"Casket"	"natuhn(box); tevikeh-natuhn(coffin)"
"2774"	"c"	"Cassava"	"kuh'savuh, ka'sava"
"2775"	"c"	"Casserole"	"rish-leipal-yema'er"
"2776"	"c"	"Casserole dish"	"ikapal-math t'rish-leipal-yema'er"
"2777"	"c"	"Cassette"	"katuhp"
"2778"	"c"	"Cassiterite"	"zhai|-tukh|-van, dah-eshu t'zhai-tukh"
"2779"	"c"	"Cast(n., med.)"	"shaya-vishizhak"
"2780"	"c"	"Cast(v.)"	"vishizhau(manufacturing); lehm-tor(throw)"
"2781"	"c"	"Cast iron"	"vishizh-shek|-tukh|"
"2782"	"c"	"Cast out(v.)"	"dakh(anc.)"
"2783"	"c"	"Cast steel"	"vishizh-pishek|-tukh|"
"2784"	"c"	"Cast stone"	"vishizh-kov"
"2785"	"c"	"Castaway(n.)"	"ne'halal-hali-rishalsu |tsuri fi'vikuvtra|"
"2786"	"c"	"Caste"	"sukruvek"
"2787"	"c"	"Castellan"	"kahstuhlahn |klomak-palutunausu|"
"2788"	"c"	"Castle"	"klomak"
"2789"	"c"	"Castrate"	"snem-tor sakallar"
"2790"	"c"	"Castration"	"snem t'sakallar"
"2791"	"c"	"Cat(n.)"	"kaht(VTW)"
"2792"	"c"	"Catabiosis"	"tsuri nala-shakhuvaya"
"2793"	"c"	"Catabolism"	"tepul-torek"
"2794"	"c"	"Cataclastic rock"	"dvun-grazhivalik zarahk-teret-kov"
"2795"	"c"	"Catacombs"	"nesolektra-hinektra-shal"
"2796"	"c"	"Catadromous"	"yolmatrupik"
"2797"	"c"	"Catalog(ue)(n.)"	"feim-dunap"
"2798"	"c"	"Catalyst"	"torai-tukh"
"2799"	"c"	"Catalytic converter"	"torai-tukh-rushanek"
"2800"	"c"	"Catamaran"	"dah-vukh-hali"
"2801"	"c"	"Cataphyll"	"nuk-rimor"
"2802"	"c"	"Cataplexy"	"zherka-kobatau-nashiv"
"2803"	"c"	"Catapult(n.)"	"sashizhek"
"2804"	"c"	"Cataract(n.)"	"bezhun-ripa'shaya(med.); rihpret(water)"
"2805"	"c"	"Catarrh"	"tvi-votaya t'prash-nala-tin"
"2806"	"c"	"Catastrophe"	"koshvar"
"2807"	"c"	"Catatonic"	"ek'kruhmp-, ek'kruhmpik"
"2808"	"c"	"Catch"	"kum(n.), kum-tor(v.)"
"2809"	"c"	"Catch basin"	"kum-yerazh"
"2810"	"c"	"Catenary"	"el-geldau-tsa"
"2811"	"c"	"Caterpillar"	"bruhd"
"2812"	"c"	"Cathedral"	"|ma|suk-shi'kon"
"2813"	"c"	"Catheter"	"smashau-mev"
"2814"	"c"	"Cathode"	"u'rak-narafek"
"2815"	"c"	"Cathode ray tube (CRT)"	"u'gal-zehl-mev"
"2816"	"c"	"Cation"	"a'rak-falun-krus"
"2817"	"c"	"Catoptrophobia"	"haulat-pthak"
"2818"	"c"	"Cattle"	"kahtuhl(VTW)"
"2819"	"c"	"Catwalk"	"mesah"
"2820"	"c"	"Caudal fin"	"harr-ralek"
"2821"	"c"	"Caudate"	"harr-ma-, harr-mayik"
"2822"	"c"	"Caul"	"limuk-nalatra"
"2823"	"c"	"Cauldron"	"fas-matuhlek"
"2824"	"c"	"Caulescent"	"kas-fek-mayik"
"2825"	"c"	"Caulk"	"mafen|-tukh|(n.), mafen-tor(v.)"
"2826"	"c"	"Caulking(n.)"	"mafen|-tukh|, mafentra"
"2827"	"c"	"Cause"	"aishan(n.), aisha(v.)"
"2828"	"c"	"Causeway"	"ashen-fau-yut"
"2829"	"c"	"Caustic(n.)"	"yontau-meil|-tukh|"
"2830"	"c"	"Cauterize"	"yontafen-tor"
"2831"	"c"	"Cautery"	"yontafenan"
"2832"	"c"	"Caution"	"yuzhat(n.), yuzh-tor(v.)"
"2833"	"c"	"Cautious"	"yuzh-bosh|-|"
"2834"	"c"	"Cavalry(n.)"	"hors-puktra(Terran); kenel-puktra(Vulcan)"
"2835"	"c"	"Cavalry charge"	"hors-puktra- Cavalry horse -- puktra-hors"
"2836"	"c"	"Cavalry officer"	"hors-puktra-lansu"
"2837"	"c"	"Cavalry soldier/trooper"	"hors-puktra-ask'ersu"
"2838"	"c"	"Cavalryman"	"hors-puksu(Terran); kenel-puksu(Vulcan)"
"2839"	"c"	"Cave(n.)"	"tauk"
"2840"	"c"	"Cave bear (Ursus spelaeus)"	"tauk-ber"
"2841"	"c"	"Cave in"	"netaukovau"
"2842"	"c"	"Cave-in"	"netaukovaya"
"2843"	"c"	"Cave lion"	"tauk-lei'o"
"2844"	"c"	"Caveman"	"tauksu"
"2845"	"c"	"Cavern"	"suk'tauk"
"2846"	"c"	"Cavitate"	"rihmishau"
"2847"	"c"	"Cavitation"	"rihmishaya"
"2848"	"c"	"Cavity"	"pi'tauk(body); zud-razh(tooth)"
"2849"	"c"	"Cay"	"nuk-vikuvtra"
"2850"	"c"	"Cease"	"shahtau, pehkau"
"2851"	"c"	"Ceiling"	"abru-tol(in a structure); wan-tin-lanet(meteor.)"
"2852"	"c"	"Celebrate"	"pudorilau"
"2853"	"c"	"Celebration"	"pudorilaya"
"2854"	"c"	"Celestial(adj.)"	"ostukh-, ostukhik"
"2855"	"c"	"Cell"	"nala(biol.); meskal (jail/prison)"
"2856"	"c"	"Cell culture"	"nala-litra"
"2857"	"c"	"Cell cycle"	"nala-da-nel"
"2858"	"c"	"Cell differentiation"	"nala-natyantek"
"2859"	"c"	"Cell division"	"nala-dahshaya"
"2860"	"c"	"Cell fusion"	"nala-kaunshaya"
"2861"	"c"	"Cell growth"	"nala-to'ovaya"
"2862"	"c"	"Cell membrane"	"nala-wein"
"2863"	"c"	"Cell wall"	"nala-temok"
"2864"	"c"	"Cellar"	"netsoraya"
"2865"	"c"	"Cellular(biol., med., zool.)"	"nala-, nalatik"
"2866"	"c"	"Cellular (tele)phone, Cellphone"	"el'kal-irak-varibek"
"2867"	"c"	"Cellulitis"	"nalatra-yonshaya"
"2868"	"c"	"Cellulose"	"nen-kas-tukh"
"2869"	"c"	"Cement(n.)"	"kluterek"
"2870"	"c"	"Cement factory"	"kluterek-zhuk-om"
"2871"	"c"	"Cemetery"	"vukhut-ker"
"2872"	"c"	"Cenozoic Era"	"Tuwak-Hatik Nuhs |t'Terra|"
"2873"	"c"	"Censer"	"safnishek"
"2874"	"c"	"Center"	"svitan(n.); svitan-tor(v.)"
"2875"	"c"	"Center of action"	"torai-svitan"
"2876"	"c"	"Center of buoyancy"	"abmarkan'es-svitan"
"2877"	"c"	"Center of gravity"	"nu-seshan-svitan"
"2878"	"c"	"Center of mass"	"shivak-svitan"
"2879"	"c"	"Center of pressure"	"vihish-svitan"
"2880"	"c"	"Center of symmetry"	"talikal-svitan"
"2881"	"c"	"Centering ring"	"svitanan-mokuv"
"2882"	"c"	"The Centers for Disease Control and Prevention (CDC)"	"Svitanlar na'Has-Tash heh Etlavaya"
"2883"	"c"	"Central(adj.)"	"svitan-, svitanik"
"2884"	"c"	"Central America"	"Svitan-Uhmerikuh"
"2885"	"c"	"Central American"	"svitan-uhmerikan-, svitan-uhmerikanik(adj.); svitan-uhmerikasu(person)"
"2886"	"c"	"Central force"	"svitan-nekwitaya"
"2887"	"c"	"Central Intelligence Agency (CIA)"	"Svitan-Ask'ro'fori-Svisolaizhak"
"2888"	"c"	"Central nervous system"	"nen-wel-torektra"
"2889"	"c"	"Central processing unit (CPU)"	"svitan-patorau-kebi |t'tum-vel| (SPK)"
"2890"	"c"	"Centrifugal brake"	"sadan-vohrayek"
"2891"	"c"	"Centrifugal casting"	"sadan-vishizhaun"
"2892"	"c"	"Centrifugal clutch"	"sadan-runemek"
"2893"	"c"	"Centrifugal fan"	"sadan-sovek"
"2894"	"c"	"Centrifugal force"	"sadan-nekwitaya"
"2895"	"c"	"Centrifugal pump"	"sadan-spol"
"2896"	"c"	"Centrifuge(n.)"	"|sadan-|dahshayek"
"2897"	"c"	"Centripetal force"	"vidan-nekwitaya"
"2898"	"c"	"Centrism"	"svitan-dva"
"2899"	"c"	"Centrist"	"svitan-dvasu"
"2900"	"c"	"Centromere"	"toltra-tersau-vel"
"2901"	"c"	"Century"	"tehtvun"
"2902"	"c"	"Cephalgia"	"patam-kusut"
"2903"	"c"	"Cephalopod"	"patam-ash'ya"
"2904"	"c"	"Ceramic(adj.)"	"kriz-, krizik"
"2905"	"c"	"Cerebellum"	"dvunek-tash-svitan"
"2906"	"c"	"Cerebral abscess"	"shad-pi'tak"
"2907"	"c"	"Cerebral blood flow"	"shad-khaf-yumaya"
"2908"	"c"	"Cerebral cortex"	"si-tin t'nahp-tash-svitan"
"2909"	"c"	"Cerebral hemorrhage"	"shad-khafaya"
"2910"	"c"	"Cerebral tumor"	"shad-gnal"
"2911"	"c"	"Cerebrum"	"nahp-tash-svitan"
"2912"	"c"	"Ceremonial(adj.)"	"vanu-, vanuk"
"2913"	"c"	"Ceremony"	"van-kal(anc.)"
"2914"	"c"	"Cerium"	"pran-tukh"
"2915"	"c"	"Certificate"	"to-kisev"
"2916"	"c"	"Certification"	"to-kisevyan"
"2917"	"c"	"Certification flight"	"to-kisevyan-hash"
"2918"	"c"	"Certification inspection"	"to-kisevyan-linikaya"
"2919"	"c"	"Cerulean, Ceruleous(color)"	"igen-kur"
"2920"	"c"	"Cerussite"	"sovnol-reh-eshu t'ras-tukh"
"2921"	"c"	"Cervical"	"talu-, taluyik"
"2922"	"c"	"Cervical cancer"	"sudef-talu-rasahtra"
"2923"	"c"	"Cervical vertebra"	"talu-hinek"
"2924"	"c"	"Cervix"	"sudef-talu"
"2925"	"c"	"Cesium, Caesium"	"zhaimasu-tukh"
"2926"	"c"	"Cessation"	"shahtaya, pehkaya"
"2927"	"c"	"Cesspool"	"guhsh-masu-muzh"
"2928"	"c"	"Cetacean(n.)"	"setuhssu"
"2929"	"c"	"Chaetophobia"	"isachya-pthak"
"2930"	"c"	"Chafe(v.)"	"yazhutau"
"2931"	"c"	"Chain(made of links)"	"naf-elakh(TGV), naflakh(MGV)"
"2932"	"c"	"Chain(series)"	"weizehl"
"2933"	"c"	"Chain block"	"naflakh-aberau-vihpan"
"2934"	"c"	"Chain conveyor"	"naflakh-zheleshek"
"2935"	"c"	"Chain locker"	"tvi-shal t'naf-elakh(TGV), naflakh-tvihal(MGV)"
"2936"	"c"	"Chain mail"	"naf-elakh-ain(TGV), naflakh-ain(MGV)"
"2937"	"c"	"Chain of command"	"su-zehl t'khartaya"
"2938"	"c"	"Chain pump"	"naf-elakh-spol(TGV), naflakh-spol(MGV)"
"2939"	"c"	"Chain reaction"	"weizehl-folaya"
"2940"	"c"	"Chain wheel"	"naf-elakh-halek(TGV), naflakh-halek(MGV)"
"2941"	"c"	"Chainsaw"	"naf-elakh-neshek(TGV), naflakh-neshek(MGV)"
"2942"	"c"	"Chair(n.)"	"ku-san(anc.)"
"2943"	"c"	"Chairman"	"sa-ku-sansu"
"2944"	"c"	"Chairwoman"	"ko-ku-sansu"
"2945"	"c"	"Chalcedony"	"zhai-pla-kohv"
"2946"	"c"	"Chalcocite"	"vlau'u t'dah-khaf-tukh"
"2947"	"c"	"Chalk(n.)"	"gav"
"2948"	"c"	"Chalk line"	"gav-zehl"
"2949"	"c"	"Challenge"	"kali-fi(n., anc.), kali-tor(v.)"
"2950"	"c"	"Chalybeate"	"pishek-kahk"
"2951"	"c"	"Chalybeous"	"pishek-pla-kur"
"2952"	"c"	"Chamber(n.)"	"tvi-shal(TGV), tvihal(MGV)"
"2953"	"c"	"Chamber orchestra"	"pi-pilakh-mavaultra"
"2954"	"c"	"Chamber pressure"	"tvi-shal-vihish(TGV), tvihal-vihish(MGV)"
"2955"	"c"	"Chamberlain"	"te'kelek-palutunausu"
"2956"	"c"	"Champion(n.)"	"skilamu(anc.)"
"2957"	"c"	"Championship"	"skilamunak"
"2958"	"c"	"Chance(n.)"	"trebek"
"2959"	"c"	"Chancellor(government)"	"spana-ornasu"
"2960"	"c"	"Chandelier"	"geld-wehk-ha'feklam"
"2961"	"c"	"Change"	"rubah(n.), rubai(v.)"
"2962"	"c"	"Changed, to be"	"purubai"
"2963"	"c"	"Changeling"	"purubal-veh"
"2964"	"c"	"Channel(n.)"	"glantokau-yut, sasau-yut(telecomm.); faik-yut(computer); mashyut(liquid or gas)"
"2965"	"c"	"Channel(v.)"	"yut-tor"
"2966"	"c"	"Chant"	"konuralaya(n.), konuralau(v.)"
"2967"	"c"	"Chaos"	"nezhak"
"2968"	"c"	"Chaos Theory"	"Nezhak-Wihka"
"2969"	"c"	"Chaparral"	"pseth-kapselabshi-shal"
"2970"	"c"	"Chapel"	"pi'shi'kon"
"2971"	"c"	"Chaplain(military)"	"|aski-|dva-fulagsu"
"2972"	"c"	"Chapter(book)"	"dunap-krus, var-krus"
"2973"	"c"	"Char(v.)"	"yonol-tor"
"2974"	"c"	"Character(n.)"	"elifsu(person); horon(inner makeup); nuhm(symbol, letter, etc.)"
"2975"	"c"	"Characteristic(n.)"	"noshtra"
"2976"	"c"	"Characteristic length"	"noshtra-wu-vath"
"2977"	"c"	"Characteristic velocity"	"noshtra-threshan"
"2978"	"c"	"Charcoal(n.)"	"yonol-tukh"
"2979"	"c"	"Charge"	"falun(n., elect.); thorshlun(n., explosive); vifalunau(v., elect.), fasahr-tor(v., rush forward)"
"2980"	"c"	"Charge coupled device (CCD)"	"falun-tersal-el'mish"
"2981"	"c"	"Charger"	"vifalunek(device); fasahrfa(horse)"
"2982"	"c"	"Charging circuit"	"vifalun-raf-kuv"
"2983"	"c"	"Charging current"	"vifalun-katrom"
"2984"	"c"	"Charging voltage"	"vifalun-toruk'es"
"2985"	"c"	"Chariot"	"hors-dah-hal(non-military), faukh-dah-hal(military)"
"2986"	"c"	"Charity"	"rodan'es"
"2987"	"c"	"Charm(magic)"	"kobohrau-vel(n.), kobohrau(v.)"
"2988"	"c"	"Chart"	"besan(n.); besau(v.)"
"2989"	"c"	"Charter(n., grant)"	"palikap"
"2990"	"c"	"Charter(v., reserve for use)"	"isvamekitau"
"2991"	"c"	"Chartreuse(color)"	"tehk-kur"
"2992"	"c"	"Charwoman"	"ko-pusu"
"2993"	"c"	"Chase"	"zasahr(n.), zasahr-tor(v.)"
"2994"	"c"	"Chase plane"	"zasahr-sov-hashek"
"2995"	"c"	"Chaser"	"zasahrsu(sentient), zasahrfa(non-sentient)"
"2996"	"c"	"Chasm"	"soltrethel"
"2997"	"c"	"Chat"	"pavaribet(n.); pavariben(v.)"
"2998"	"c"	"Chauffeur"	"vlitau-yetursu"
"2999"	"c"	"Cheat(v.)"	"kravau"
"3000"	"c"	"Check(test out)"	"rihamaya(n.), rihamau(v.)"
"3001"	"c"	"Check digit"	"rihamau-un"
"3002"	"c"	"Check valve"	"pla-yumau-spunek"
"3003"	"c"	"Checkers"	"tchekuhrlar"
"3004"	"c"	"Checklist"	"rihamau-feim"
"3005"	"c"	"Cheek"	"nak"
"3006"	"c"	"Cheer up(v.)"	"na'elatsau"
"3007"	"c"	"Cheerleader"	"rarasu"
"3008"	"c"	"Cheese"	"thuhk"
"3009"	"c"	"Cheese cutter"	"thuhk-neshek"
"3010"	"c"	"Cheese grater"	"thuhk-grafleitayek"
"3011"	"c"	"Cheese knife"	"thuhk-lipau"
"3012"	"c"	"Cheesecake"	"thuhk-keik"
"3013"	"c"	"Chef"	"opilsu"
"3014"	"c"	"Cheilitis"	"bru-yonshaya"
"3015"	"c"	"Chemical"	"meil-, meilik(adj.); meil-tukh(n.)"
"3016"	"c"	"Chemical analysis"	"meil-nisaya"
"3017"	"c"	"Chemical balance"	"meil-vo'ektaya"
"3018"	"c"	"Chemical bond"	"meil-tel"
"3019"	"c"	"Chemical compound"	"meilaktra"
"3020"	"c"	"Chemical energy"	"meil-tepul"
"3021"	"c"	"Chemical equation"	"meil-vo'ihn"
"3022"	"c"	"Chemical grout"	"meil-gluhbosh-tukh"
"3023"	"c"	"Chemical plant"	"meil-tukh-kebitra"
"3024"	"c"	"Chemical reaction"	"meil-folaya"
"3025"	"c"	"Chemical rocket"	"meil-yon-hashek"
"3026"	"c"	"Chemical spill"	"meil-huplamaya"
"3027"	"c"	"Chemical warfare"	"meil-ahkhan"
"3028"	"c"	"Chemiluminescence"	"meil-dakh-ha'tanaya"
"3029"	"c"	"Chemistry(study)"	"meil-tal"
"3030"	"c"	"Chemistry set"	"meil-lesk"
"3031"	"c"	"Chemosynthesis"	"meil-fereikan"
"3032"	"c"	"Chemotherapy"	"meil-has-gun"
"3033"	"c"	"Chernozem"	"nesh-solek"
"3034"	"c"	"Chert"	"kohv-mazhiv-kov"
"3035"	"c"	"Chess"	"tches(VTW)"
"3036"	"c"	"Chess master"	"tches-trensu"
"3037"	"c"	"Chess match"	"tches-zhagra"
"3038"	"c"	"Chessboard"	"tches-dohn, mav-dohn"
"3039"	"c"	"Chess piece, Chessman"	"tches-mavau-krus"
"3040"	"c"	"Chest"	"tuf(anat.); tsor-mesk(box)"
"3041"	"c"	"Chew(v.)"	"nal-tor"
"3042"	"c"	"Chick"	"tchihk(VTW)|tchihkihn-kan|"
"3043"	"c"	"Chicken"	"tchihkihn(VTW)"
"3044"	"c"	"Chief(tribal leader)"	"emumaat-fulagsu"
"3045"	"c"	"Chief of staff"	"suyu-feihan"
"3046"	"c"	"Chief petty officer"	"feihan"
"3047"	"c"	"Chieftain"	"te'feisu"
"3048"	"c"	"Chilblain"	"samek-yontaya"
"3049"	"c"	"Child"	"kan"
"3050"	"c"	"Child abuse"	"kan-tamadaya"
"3051"	"c"	"Childbirth"	"kan-keshtan"
"3052"	"c"	"Childhood(n.)"	"kan-kwel"
"3053"	"c"	"Childproof(adj.)"	"kan-teht"
"3054"	"c"	"Children"	"kanu(TGV), kanlar(MGV)"
"3055"	"c"	"Chili(dish)"	"tchihli(VTW)"
"3056"	"c"	"Chill(v.)"	"samu'ah"
"3057"	"c"	"Chiller(device)"	"samuyek"
"3058"	"c"	"Chilly"	"samuyik"
"3059"	"c"	"Chime(n.)"	"kusek"
"3060"	"c"	"Chimera, Chimaera"	"kaimeruh |rish-stislak|"
"3061"	"c"	"Chimney"	"vuzh-mev"
"3062"	"c"	"Chimney sweep"	"vuzh-mev-fnashtausu"
"3063"	"c"	"Chin"	"huhzi"
"3064"	"c"	"China(porcelain)"	"marom-vrel-greink"
"3065"	"c"	"Chinese(adj.)"	"tchainuh-, tchainuhik"
"3066"	"c"	"Chine"	"vukh-rihk"
"3067"	"c"	"Chinook(wind)"	"lamekh-suk'kunel-salan"
"3068"	"c"	"Chip(n.)"	"val"
"3069"	"c"	"Chiralgia"	"el'ru-kusut"
"3070"	"c"	"Chiraptophobia"	"esta-pthak"
"3071"	"c"	"Chisel"	"kwu'teshayek(n.); kwu'treshau(v.)"
"3072"	"c"	"Chitin"	"yol"
"3073"	"c"	"Chivalry"	"oik'es"
"3074"	"c"	"Chloride"	"lafu"
"3075"	"c"	"Chlorinate"	"lafitau"
"3076"	"c"	"Chlorination"	"lafitaya"
"3077"	"c"	"Chlorinator"	"lafitayek"
"3078"	"c"	"Chlorine"	"laf-tukh"
"3079"	"c"	"Chlorinity"	"lafu'es"
"3080"	"c"	"Chlorophyll"	"kas-yar-kurek"
"3081"	"c"	"Chloroplast"	"kas-yar-nala"
"3082"	"c"	"Chocks"	"halek-vihpanlar"
"3083"	"c"	"Chocolate(n.)"	"tchakluht, tchako'luht, tchakuh'luht"
"3084"	"c"	"Choice"	"dvel"
"3085"	"c"	"Choir"	"spes-feretaya"
"3086"	"c"	"Choke(n., mech.)"	"khluhkayek"
"3087"	"c"	"Choke(v.)"	"khluhkau"
"3088"	"c"	"Choker(necklace)"	"wuf-talu-ek'zeru"
"3089"	"c"	"Chondroma"	"rihinek-gnal"
"3090"	"c"	"Chondromalacia"	"rihinek-mosaya"
"3091"	"c"	"Chondrosarcoma"	"rihinek-rasahtra"
"3092"	"c"	"Choose"	"dvel-tor"
"3093"	"c"	"Chosen, to be"	"pudvel-tor"
"3094"	"c"	"Chop"	"nasshaya(n.), nasshau(v.); nasshahm(n., meat)"
"3095"	"c"	"Chopsticks"	"yokul-pi'feklar"
"3096"	"c"	"Choreographer"	"tam-dvun-patanafausu"
"3097"	"c"	"Choreography"	"tam-dvun-patanafaya"
"3098"	"c"	"Chorus(n.)"	"raravamet"
"3099"	"c"	"Christen(v.)"	"kristau(Terran); ahm-tor(Vulcan)"
"3100"	"c"	"Christian"	"kristyan-, kristyanik(adj.); krist-dvasu(n.)"
"3101"	"c"	"Christianity"	"Krist-Dva"
"3102"	"c"	"Christmas"	"Krihst'muhs"
"3103"	"c"	"Christmas card"	"Krihst'muhs-nop"
"3104"	"c"	"Christmas carol"	"Krihst'muhs-muf-rarav"
"3105"	"c"	"Christmas Day"	"Krihst'muhs-Gad"
"3106"	"c"	"Christmas decorations"	"Krihst'muhs-tremuhrayalar"
"3107"	"c"	"Christmas dinner"	"Krihst'muhs-aru-yem"
"3108"	"c"	"Christmas Eve"	"Khruyat fa'Krihst'muhs"
"3109"	"c"	"Christmas goose"	"Krihst'muhs-gus"
"3110"	"c"	"Christmas ham"	"Krihst'muhs-hahm"
"3111"	"c"	"Christmas lights"	"Krihst'muhs-ha'geletlar"
"3112"	"c"	"Christmas music"	"Krihst'muhs-ralash-tanaf"
"3113"	"c"	"Christmas ornament"	"Krihst'muhs-fanet"
"3114"	"c"	"Christmas parade"	"Krihst'muhs-kezuhrt"
"3115"	"c"	"Christmas party"	"Krihst'muhs-gabuluh"
"3116"	"c"	"Christmas present"	"Krihst'muhs-tan"
"3117"	"c"	"Christmas tree"	"Krihst'muhs-lap"
"3118"	"c"	"Christmas wreath"	"Krihst'muhs-kaspakuv"
"3119"	"c"	"Chromatic circle"	"kur-da-kuv"
"3120"	"c"	"Chromatid"	"toltra-kan"
"3121"	"c"	"Chromatin"	"toltra-tukh"
"3122"	"c"	"Chromic acid"	"sash t'slau-keh-eshu"
"3123"	"c"	"Chrominance"	"kur-thon'es"
"3124"	"c"	"Chromite"	"slau|-tukh|-van"
"3125"	"c"	"Chromium"	"slau-tukh"
"3126"	"c"	"Chromodynamic light"	"kur-toranu-ha'gel"
"3127"	"c"	"Chromoelectric force field"	"fosh-vunai t'kur-raf-tepul"
"3128"	"c"	"Chromosome"	"toltra"
"3129"	"c"	"Chromosome mapping"	"toltra-besaun"
"3130"	"c"	"Chromosome set"	"toltra-eku"
"3131"	"c"	"Chromosome sorting"	"toltra-wihfelaun"
"3132"	"c"	"Chronicle"	"kitvar"
"3133"	"c"	"Chroniton"	"wak'gal"
"3134"	"c"	"Chroniton beam"	"wak'gal-zehl|ek|"
"3135"	"c"	"Chronological order"	"wak-yut-zek"
"3136"	"c"	"Chronology"	"wak-yut"
"3137"	"c"	"Chronometer"	"wak-thonek, to-kisevyalik wak-vel"
"3138"	"c"	"Chronophobia"	"wak-pthak"
"3139"	"c"	"Chrysalis"	"rubah-mesk"
"3140"	"c"	"Chrysocolla"	"vlakafu"
"3141"	"c"	"Chuff(n., rocketry)"	"yon-mulka"
"3142"	"c"	"Chug(n., rocketry)"	"mash-mulka"
"3143"	"c"	"Church"	"shi'kon"
"3144"	"c"	"Church service"	"shi'kon-van-tu"
"3145"	"c"	"Churchyard"	"shi'kon-ker"
"3146"	"c"	"Chyle"	"thel'a-yak|-masu|"
"3147"	"c"	"Chyluria"	"ritsuri-nosh t'thel'a-yak svi'vazh"
"3148"	"c"	"Chyme"	"ulef-skaun-yemtra"
"3149"	"c"	"Cicatrix"	"ulidar"
"3150"	"c"	"Cigar"	"sih'gar"
"3151"	"c"	"Cigarette"	"sih'guhret"
"3152"	"c"	"Cigarette case"	"sih'guhret-mesk"
"3153"	"c"	"Cigarette lighter"	"sih'guhret-yonek"
"3154"	"c"	"Cigarette paper"	"sih'guhret-dun"
"3155"	"c"	"Cilium"	"nala-isach"
"3156"	"c"	"Cinder cone"	"vitush-kunel"
"3157"	"c"	"Cinnabar"	"masumok|-tukh|-van, vlau'u t'masumok-tukh"
"3158"	"c"	"Cinnamon"	"sihnuh'muhn"
"3159"	"c"	"Cinnamon bread"	"sihnuh'muhn-kap"
"3160"	"c"	"Cinnamon roll"	"sihnuh'muhn-padukal-kapel"
"3161"	"c"	"Cinnamon sugar"	"sihnuh'muhn-slor-tukh"
"3162"	"c"	"Cinnamon toast"	"faskhaval-kap-fnaneshat k'sihnuh'muhn-slor-tukh"
"3163"	"c"	"Circadian rhythm"	"gad-da-nelik tvi-farr-dath"
"3164"	"c"	"Circinate(bot.)"	"pakuvauk"
"3165"	"c"	"Circle(n.)"	"da-kuv"
"3166"	"c"	"Circuit(elect.)"	"raf-kuv"
"3167"	"c"	"Circuit breaker"	"raf-kuv-shayek"
"3168"	"c"	"Circuit diagram"	"raf-kuv-ufesan"
"3169"	"c"	"Circuit relay"	"raf-kuv-gol'dvunek"
"3170"	"c"	"Circuitry"	"raf-kuvtra"
"3171"	"c"	"Circular(adj.)"	"da-kuv-, da-kuvik"
"3172"	"c"	"Circular measure"	"da-kuv-thon"
"3173"	"c"	"Circular polarization"	"raf-kuv-narakaya"
"3174"	"c"	"Circular saw"	"da-kuv-zuneshek"
"3175"	"c"	"Circular velocity"	"da-kuv-threshan"
"3176"	"c"	"Circulate"	"da-kuvau"
"3177"	"c"	"Circulating current"	"da-kuvau-katrom"
"3178"	"c"	"Circulating pump"	"da-kuvau-spol"
"3179"	"c"	"Circulation"	"da-kuvaya"
"3180"	"c"	"Circulator"	"da-kuvayek"
"3181"	"c"	"Circulatory system"	"da-kuvau-torektra"
"3182"	"c"	"Circumcise"	"sanesh-tor fa-wadi"
