"FRST_LETTER"	"vulcan"	"pronunciation"	"variety"	"fse"	"domain"
"1258"	"i"	"Itaren "	" i - ' t_ - ren "	"MGV"	" thank"	"v."
"1259"	"i"	"Iwi|-| "	" i - ' wi "	"MGV"	" immediate"	"ly"
"1260"	"i"	"Iyi-, Iyik "	NA	"MGV"	" contemporary, modern"	NA
"1261"	"i"	"Iyula "	" i - ' ju - l_ "	"MGV"	" culture"	NA
"1262"	"i"	"Izau "	NA	"MGV"	" shift"	"v."
"1263"	"i"	"Izayek "	" i - ' z_ - jek "	"MGV"	" shifter, shift lever"	NA
"1264"	"i"	"Izh "	NA	"MGV"	" snow"	"n."
"1265"	"i"	"Izh-ash'el "	NA	"MGV"	" showshoe"	NA
"1266"	"i"	"Izh-sahriv "	NA	"MGV"	" snowstorm, blizzard"	NA
"1267"	"i"	"Izh-vok "	NA	"MGV"	" snow level"	NA
"1268"	"i"	"Izh-wef "	NA	"MGV"	" snowflake"	NA
"1269"	"i"	"Izh-zahzek "	NA	"MGV"	" snow plow"	NA
"1270"	"i"	"Izhau "	NA	"MGV"	" snow"	"v."
"1271"	"i"	"Izhyan-, Izhyanik "	NA	"MGV"	" snowy"	"adj."
"1272"	"k"	"K'ashiv "	"- '"	"MGV"	" often"	NA
"1273"	"k"	"K'avon"	NA	"TGV"	" hungry"	NA
"1274"	"k"	"K'ha "	"- '"	"MGV"	" alive"	NA
"1275"	"k"	"K'ha-solektau-pthak "	NA	"MGV"	" taphephobia"	NA
"1276"	"k"	"K'hu'kru "	"- '-"	"MGV"	" babble, hubbub"	NA
"1277"	"k"	"K'kan "	"- '"	"MGV"	" pregnant"	NA
"1278"	"k"	"K'kari "	"- '-"	"NGS"	" \"k'karee\", a mottled, blue-grey poisonous snake"	NA
"1279"	"k"	"K'kla-min "	NA	"MGV"	" in fact, in all actuality"	NA
"1280"	"k"	"K'kvai "	"- '"	"MGV"	" through"	"TGV rare, MGV obs."
"1281"	"k"	"K'kvai'ei "	""	"MGV"	" '\ "	NA
"1282"	"k"	"K'kvayei "	""	"MGV"	" '\ "	NA
"1283"	"k"	"K'mag"	NA	"TGV"	" thirsty"	NA
"1284"	"k"	"K'oh-nar"	NA	"anc."	" fear of being completely exposed in a vulnerable situation"	NA
"1285"	"k"	"K'puu "	"- '"	"MGV"	" at least"	NA
"1286"	"k"	"K'shatri "	"- '-"	"anc."	" foreign"	NA
"1287"	"k"	"K'torr "	"- 'R "	"anc."	" completely lacking something"	NA
"1288"	"k"	"K'wuhli "	"- '-, - '- "	"MGV"	" apart, separate "	"from"
"1289"	"k"	"K'zung"	NA	"TGV"	" tired, fatigued"	NA
"1290"	"k"	"Ka "	NA	"MGV"	" same, equally"	"adv."
"1291"	"k"	"Ka'a "	"- '"	"MGV"	" as, like, similar to, akin to"	NA
"1292"	"k"	"Ka'athaira "	NA	"MGV"	" \"ka'athyra\", a Vulcan musical instrument"	NA
"1293"	"k"	"Ka'es "	NA	"MGV"	" equality"	NA
"1294"	"k"	"Ka'yed "	"- '"	"anc."	" axiom"	NA
"1295"	"k"	"Ka-, Kaik "	NA	"MGV"	" same, equal"	"adj."
"1296"	"k"	"Ka-gad "	NA	"MGV"	" equinox"	NA
"1297"	"k"	"Ka-ir-, Ka-irik "	NA	"MGV"	" equidistant"	"adj."
"1298"	"k"	"Ka-ni-fur"	NA	"NGS"	" \"ka-nifur\", first ritual of maturity"	NA
"1299"	"k"	"Ka-reh-vla "	NA	"MGV"	" equilateral triangle"	NA
"1300"	"k"	"Ka-shal-salehm "	NA	"MGV"	" equal-area projection"	NA
"1301"	"k"	"Ka-ta-pak"	NA	"NGS"	" \"The Inner Chorus\", understanding of one's emotions as manifestations of the gods"	NA
"1302"	"k"	"Ka-tala'es "	NA	"MGV"	" equivalence"	NA
"1303"	"k"	"Ka-tala-, Ka-talupik "	NA	"MGV"	" equivalent"	"adj."
"1304"	"k"	"Kad "	NA	"MGV"	" bump"	"n."
"1305"	"k"	"Kafeh "	NA	"MGV"	" slave, bonded servant"	NA
"1306"	"k"	"Kafunik "	NA	"MGV"	" random"	NA
"1307"	"k"	"Kahai "	NA	"MGV"	" flash"	"v."
"1308"	"k"	"Kahai-sfek "	NA	"MGV"	" flash point"	NA
"1309"	"k"	"Kahat "	"- '"	"MGV"	" flash"	"n."
"1310"	"k"	"Kahatek "	NA	"MGV"	" flasher"	"device"
"1311"	"k"	"Kahkrus "	" '' -, '- "	"MGV"	" district"	NA
"1312"	"k"	"Kahkwa "	"' - ',- "	"mostly obs."	" alike, similar"	NA
"1313"	"k"	"Kahla "	" '' -, '- "	"MGV"	" inertia"	NA
"1314"	"k"	"Kahm "	NA	"MGV"	" flesh, meat"	NA
"1315"	"k"	"Kahm-yokulsu, Kahm-yokulfa "	NA	"MGV"	" carnivore, meat-eater"	NA
"1316"	"k"	"Kahn-tor "	NA	"MGV"	" boil"	"v."
"1317"	"k"	"Kahnek "	NA	"MGV"	" boiler"	NA
"1318"	"k"	"Kahr "	NA	"MGV"	" city, town"	NA
"1319"	"k"	"Kahr-lan "	NA	"MGV"	" general"	"officer"
"1320"	"k"	"Kahs-hir"	NA	"anc."	" an ornamental dark stone, usually black"	NA
"1321"	"k"	"Kahs-wan"	NA	"anc."	" Vulcan coming-of-age survival test"	NA
"1322"	"k"	"Kaht "	NA	"MGV"	" garnet; cat"	NA
"1323"	"k"	"Kai "	NA	"MGV"	" step, stage "	"in a process"
"1324"	"k"	"Kai'tan "	"- '"	"anc."	" pain and muscle control"	NA
"1325"	"k"	"Kai-ros "	" '-"	"MGV"	" children's game similar to hopscotch"	NA
"1326"	"k"	"Kaiden "	" '-"	"MGV"	" stairs, staircase, steps"	NA
"1327"	"k"	"Kaiidth "	"- '"	"NGS"	" \"What is, is\""	NA
"1328"	"k"	"Kaisu "	" '-"	"MGV"	" sibling"	NA
"1329"	"k"	"Kak "	NA	"MGV"	" jar"	"n."
"1330"	"k"	"Kakhartau "	NA	"MGV"	" guide"	"v."
"1331"	"k"	"Kal-ap-ton"	NA	"NGS"	" ancient personification of grief"	NA
"1332"	"k"	"Kal-Rekk"	NA	"NGS"	" Vulcan holiday of atonement and silence"	NA
"1333"	"k"	"Kal-toh "	"- ', - '"	"NGS"	" a Vulcan logic puzzle"	NA
"1334"	"k"	"Kal-tor "	"- '"	"MGV"	" allow, let"	NA
"1335"	"k"	"Kala "	NA	"MGV"	" thorny plant often used for hedges"	NA
"1336"	"k"	"Kali-tor "	NA	"MGV"	" challenge"	"v."
"1337"	"k"	"Kaluk "	NA	"MGV"	" ear"	NA
"1338"	"k"	"Kaluk-ek'zerut "	NA	"MGV"	" earring"	NA
"1339"	"k"	"Kaluk-kusut "	NA	"MGV"	" earache"	NA
"1340"	"k"	"Kaluk-ralashek "	NA	"MGV"	" earphone"	NA
"1341"	"k"	"Kaluk-vel "	NA	"MGV"	" earpiece"	NA
"1342"	"k"	"Kam-nat "	"- '"	"anc."	" treason"	"obs."
"1343"	"k"	"Kambus "	" '-"	"MGV"	" shingle"	"n."
"1344"	"k"	"Kamu "	" '-"	"MGV"	" roof"	"n."
"1345"	"k"	"Kan "	NA	"MGV"	" child"	NA
"1346"	"k"	"Kan-palutunausu "	NA	"MGV"	" nanny"	NA
"1347"	"k"	"Kan-sorn"	NA	"NGS"	" a very deep, self-induced, defensive trance"	NA
"1348"	"k"	"Kanok "	"- '"	"MGV"	" every"	NA
"1349"	"k"	"Kanok-veh "	NA	"MGV"	" everyone, everybody"	NA
"1350"	"k"	"Kanok-vel "	NA	"MGV"	" everything"	NA
"1351"	"k"	"Kanok-wilat "	NA	"MGV"	" everyplace, everywhere"	NA
"1352"	"k"	"Kap "	NA	"MGV"	" bread"	NA
"1353"	"k"	"Kapiratau "	NA	"MGV"	" discard, throw away, cast away"	NA
"1354"	"k"	"Kapol "	"- '"	"MGV"	" filter"	"n."
"1355"	"k"	"Kapol-dun "	NA	"MGV"	" filter paper"	NA
"1356"	"k"	"Kapol-lantra "	NA	"MGV"	" filter bed"	NA
"1357"	"k"	"Kapol-nafek "	NA	"MGV"	" kidney"	NA
"1358"	"k"	"Kapol-tor "	NA	"MGV"	" filter"	"v."
"1359"	"k"	"Kapol-toran "	NA	"MGV"	" filtration"	NA
"1360"	"k"	"Kapol-yokulek "	NA	"MGV"	" filter feeder"	NA
"1361"	"k"	"Kapralau "	NA	"MGV"	" fluctuate"	NA
"1362"	"k"	"Kapralaya "	NA	"MGV"	" fluctuation"	NA
"1363"	"k"	"Kar "	NA	"MGV"	" arm"	"n."
"1364"	"k"	"Kar-an-zhi"	NA	"NGS"	" \"ka-ranji\", a tall cactus-like Vulcan plant"	NA
"1365"	"k"	"Kar-nef "	NA	"MGV"	" elbow"	NA
"1366"	"k"	"Kar-nik "	NA	"MGV"	" wrist"	NA
"1367"	"k"	"Karf "	NA	"MGV"	" fragment"	"n."
"1368"	"k"	"Karik "	NA	"MGV"	" strong"	"adj."
"1369"	"k"	"Karil "	"- '"	"NGS"	" \"Kareel\", Winter"	"season"
"1370"	"k"	"Kas'el|-| "	NA	"MGV"	" lazy"	"adj."
"1371"	"k"	"Kas-elakh "	NA	"MGV"	" vine, tendril"	NA
"1372"	"k"	"Kasa "	NA	"MGV"	" a blue-green Vulcan fruit"	NA
"1373"	"k"	"Kash-naf "	NA	"MGV"	" mind-link, mind-meld"	NA
"1374"	"k"	"Kash-ral "	NA	"MGV"	" sense"	"n."
"1375"	"k"	"Kash-tok "	NA	"MGV"	" intelligent"	NA
"1376"	"k"	"Kash-tor "	NA	"MGV"	" sense"	"v."
"1377"	"k"	"Kashan "	NA	"MGV"	" sensation"	NA
"1378"	"k"	"Kashek "	"- '"	"MGV"	" "	"the"
"1379"	"k"	"Kashkau "	"- '"	"MGV"	" minds"	"eg. in melding, etc."
"1380"	"k"	"Kashovau "	NA	"MGV"	" sensitize"	NA
"1381"	"k"	"Kastik "	" '-"	"MGV"	" plant"	"n."
"1382"	"k"	"Kastik-goh-yokulsu "	NA	"MGV"	" vegetarian"	NA
"1383"	"k"	"Kastik-sokasitausu "	NA	"MGV"	" plant cultivator"	NA
"1384"	"k"	"Kastik-yokulfa "	NA	"MGV"	" herbivore"	NA
"1385"	"k"	"Kastoral-, Kastoralik "	NA	"MGV"	" encouraged"	"adj."
"1386"	"k"	"Kastorau "	NA	"MGV"	" encourage"	NA
"1387"	"k"	"Kastoraya "	NA	"MGV"	" encouragement"	NA
"1388"	"k"	"Kastorilak "	NA	"MGV"	" stimulant"	"n."
"1389"	"k"	"Kastorilal-, Kastorilalik "	NA	"MGV"	" stimulated"	"adj."
"1390"	"k"	"Kastorilau "	NA	"MGV"	" stimulate"	NA
"1391"	"k"	"Kastorilaya "	NA	"MGV"	" stimulation"	NA
"1392"	"k"	"Kastorilayek "	NA	"MGV"	" stimulator"	"device"
"1393"	"k"	"Kasu "	" '-"	"MGV"	" equal"	"person"
"1394"	"k"	"Katachik "	"- '-"	"MGV"	" aggravated"	"adj."
"1395"	"k"	"Katak "	" '-"	"MGV"	" placebo"	NA
"1396"	"k"	"Katau "	"- '"	"MGV"	" bring"	NA
"1397"	"k"	"Katelau "	NA	"MGV"	" mate"	"v."
"1398"	"k"	"Kath-vuk "	"- '"	"anc."	" syndrome"	NA
"1399"	"k"	"Katra "	" '-"	"MGV"	" soul, spirit, essence"	NA
"1400"	"k"	"Katravah-vel "	NA	"MGV"	" fellowship"	NA
"1401"	"k"	"Katravahsu "	NA	"MGV"	" associate, fellow"	NA
"1402"	"k"	"Katravek "	"- '-"	"MGV"	" association"	NA
"1403"	"k"	"Katrom "	"- '"	"MGV"	" current"	"elect. & water"
"1404"	"k"	"Kau "	NA	"MGV"	" wisdom"	NA
"1405"	"k"	"Kau-bosh "	NA	"MGV"	" wise"	NA
"1406"	"k"	"Kau-leh "	NA	"MGV"	" fifty"	NA
"1407"	"k"	"Kau-leh'rak, kau-lehr- "	NA	"MGV"	" fiftieth"	"adj."
"1408"	"k"	"Kau-leh'veh "	NA	"MGV"	" fiftieth"	"n."
"1409"	"k"	"Kau-tor "	NA	"MGV"	" grow or become wise"	NA
"1410"	"k"	"Kauk "	NA	"MGV"	" even"	"adj."
"1411"	"k"	"Kau|kuh| "	NA	"MGV"	" five"	NA
"1412"	"k"	"Kaul-tukh "	NA	"MGV"	" vanadium"	NA
"1413"	"k"	"Kaunshal-, Kaunshalik "	NA	"MGV"	" united"	"adj."
"1414"	"k"	"Kaunshal-Teraya t'Ek'tralar"	NA	"TGV/MGV"	" United Federation of Planets"	NA
"1415"	"k"	"Kaunshau "	NA	"MGV"	" to unite"	NA
"1416"	"k"	"Kaunshaya "	NA	"MGV"	" unity"	NA
"1417"	"k"	"Ke"	NA	"TGV"	" that, which, who"	"not a question word"
"1418"	"k"	"Ke-ta-yatar"	NA	"anc."	" ancient fighting style designed to kill"	NA
"1419"	"k"	"Ke-tarya"	NA	"anc."	" an ancient fighting style"	NA
"1420"	"k"	"Kebi "	"- '"	"MGV"	" unit"	NA
"1421"	"k"	"Kebitra "	NA	"MGV"	" facility"	NA
"1422"	"k"	"Kef-, Kefik "	NA	"MGV"	" emergency"	"adj."
"1423"	"k"	"Kef-dvelek "	NA	"MGV"	" emergency switch"	NA
"1424"	"k"	"Kef-ferek "	NA	"MGV"	" emergency generator"	NA
"1425"	"k"	"Kef-fisolekau-mal "	NA	"MGV"	" emergency landing leg"	NA
"1426"	"k"	"Kef-ha'kiv-nenikaya "	NA	"MGV"	" emergency life support"	NA
"1427"	"k"	"Kef-ifisek "	NA	"MGV"	" emergency transporter"	NA
"1428"	"k"	"Kef-kipok "	NA	"MGV"	" emergency battery"	NA
"1429"	"k"	"Kef-kluhvau-krau "	NA	"MGV"	" emergency flush vent"	NA
"1430"	"k"	"Kef-rishan-tsorayek "	NA	"MGV"	" emergency survival compartment"	NA
"1431"	"k"	"Kef-thro-svep "	NA	"MGV"	" emergency hatch"	NA
"1432"	"k"	"Kef-tuhlau-vis "	NA	"MGV"	" emergency containment grid"	NA
"1433"	"k"	"Kefik has-reh-bikuvsu "	NA	"MGV"	" emergency medical hologram "	"EMH"
"1434"	"k"	"Kefik tehn-sesh-kwitek "	NA	"MGV"	" emergency anti-grav thruster"	NA
"1435"	"k"	"Keh-leh "	NA	"MGV"	" forty"	NA
"1436"	"k"	"Keh-leh'rak, keh-lehr- "	NA	"MGV"	" fortieth"	"adj."
"1437"	"k"	"Keh-leh'veh "	NA	"MGV"	" fortieth"	"n."
"1438"	"k"	"Keh|kuh| "	NA	"MGV"	" four"	NA
"1439"	"k"	"Kehr-, Keh'rak "	NA	"MGV"	" fourth"	"adj."
"1440"	"k"	"Kei|-| "	NA	"MGV"	" fierce"	NA
"1441"	"k"	"Keimen|-| "	" '-"	"anc."	" ferocious"	NA
"1442"	"k"	"Kel "	NA	"MGV"	" building, structure"	NA
"1443"	"k"	"Kelek "	" '-"	"MGV"	" house, dwelling"	NA
"1444"	"k"	"Ken-tor "	NA	"MGV"	" understand"	NA
"1445"	"k"	"Kenel "	"- ', '-"	"MGV"	" extinct horse-like Vulcan animal"	NA
"1446"	"k"	"Kenelsu "	NA	"MGV"	" kenel-rider"	NA
"1447"	"k"	"Kep "	NA	"MGV"	" gong"	"n."
"1448"	"k"	"Kerik "	" '-"	"MGV"	" worthy"	NA
"1449"	"k"	"Kes "	NA	"MGV"	" arc"	NA
"1450"	"k"	"Kesek "	" '-"	"MGV"	" arch"	NA
"1451"	"k"	"Kesazh "	"- '"	"MGV"	" navel, umbilicus, belly button"	NA
"1452"	"k"	"Keshtan "	"- '"	"MGV"	" birth"	NA
"1453"	"k"	"Kesik "	" '-"	"MGV"	" likely"	NA
"1454"	"k"	"Ket'es "	NA	"MGV"	" integrity"	NA
"1455"	"k"	"Kethelvau "	""	"MGV"	" '\ "	NA
"1456"	"k"	"Kethtra "	" '-"	"MGV"	" lore"	"n."
"1457"	"k"	"Ketilau "	""	"MGV"	" '\ "	NA
"1458"	"k"	"Kevas "	NA	"MGV"	" medicinal Vulcan herb"	NA
"1459"	"k"	"Kevetsu "	"- '-"	"MGV"	" ambassador"	NA
"1460"	"k"	"Kh'reitekh"	NA	"NGS"	" region in the northern hemisphere of Vulcan"	NA
"1461"	"k"	"Kha'wal "	" '-"	"MGV"	" joke"	"n."
"1462"	"k"	"Khaf "	NA	"MGV"	" blood"	NA
"1463"	"k"	"Khaf-kur "	NA	"MGV"	" a green color"	"lit. \"blood green\""
"1464"	"k"	"Khaf-spol "	NA	"MGV"	" heart"	NA
"1465"	"k"	"Khaf-tukh "	NA	"MGV"	" copper"	NA
"1466"	"k"	"Khar-, Kharik "	NA	"MGV"	" direct"	"adj."
"1467"	"k"	"Khara"	NA	"NGS"	" Vulcan desert bush with edible pulp"	NA
"1468"	"k"	"Kharat "	"- '"	"MGV"	" direction"	NA
"1469"	"k"	"Kharlah "	NA	"MGV"	" route"	"v."
"1470"	"k"	"Kharlahek "	NA	"MGV"	" router"	"electr."
"1471"	"k"	"Khart-lan "	" '-"	"MGV"	" captain"	"navy/Starfleet"
"1472"	"k"	"Khartau "	"- '"	"MGV"	" command, direct, manage"	NA
"1473"	"k"	"Khat-, Khatik "	NA	"MGV"	" grave, serious"	NA
"1474"	"k"	"Khau "	NA	"MGV"	" rule"	"v."
"1475"	"k"	"Khav-kur "	" '-"	"MGV"	" brown"	"color"
"1476"	"k"	"Kheh "	"_"	"MGV"	" a type of grain"	NA
"1477"	"k"	"Khin "	NA	"MGV"	" fame"	NA
"1478"	"k"	"Khinik "	" '-"	"MGV"	" famous"	NA
"1479"	"k"	"Khlapau "	"- '"	"MGV"	" knock"	"v."
"1480"	"k"	"Khlop-thon-, Khlop-thonik "	NA	"MGV"	" geometric"	NA
"1481"	"k"	"Khlop-thon-sagan "	NA	"MGV"	" geometric distribution"	NA
"1482"	"k"	"Khlop-thon-weizehl "	NA	"MGV"	" geometric series"	NA
"1483"	"k"	"Khlop-thon-zehlanaya "	NA	"MGV"	" geometric sequence"	NA
"1484"	"k"	"Khlop-thonik su'us-ek'tal "	NA	"MGV"	" geometry"	"study"
"1485"	"k"	"Khluhkau "	"- ',- "	"MGV"	" choke"	"v."
"1486"	"k"	"Khlup "	NA	"MGV"	" gel, jelly"	NA
"1487"	"k"	"Khoken "	" '-"	"MGV"	" entrance"	NA
"1488"	"k"	"Khom "	NA	"MGV"	" front"	NA
"1489"	"k"	"Khrasau "	"- '"	"MGV"	" discharge"	"v."
"1490"	"k"	"Khrash "	NA	"MGV"	" violence"	NA
"1491"	"k"	"Khrashik "	" '-"	"MGV"	" violent"	NA
"1492"	"k"	"Khru "	NA	"MGV"	" evening"	NA
"1493"	"k"	"Khru-yem "	NA	"MGV"	" supper"	NA
"1494"	"k"	"Khu'rak "	" '-"	"MGV"	" south"	NA
"1495"	"k"	"Khu'rak-, Khu'rakik "	NA	"MGV"	" southern"	NA
"1496"	"k"	"Khu'raksu "	NA	"MGV"	" southerner"	NA
"1497"	"k"	"Khu-she'rak "	NA	"MGV"	" southeast"	NA
"1498"	"k"	"Khu-tev'rak "	NA	"MGV"	" southwest"	NA
"1499"	"k"	"Khush "	NA	"MGV"	" crystal"	NA
"1500"	"k"	"Ki' "	NA	"MGV"	" have, has"	"participial"
"1501"	"k"	"Ki'an "	"- '"	"MGV"	" nest"	"n."
"1502"	"k"	"Ki'haf "	"- '"	"anc."	" basket"	NA
"1503"	"k"	"Ki-fah"	NA	"anc."	" lethal self-defense"	NA
"1504"	"k"	"Kid "	NA	"MGV"	" feather, plume"	NA
"1505"	"k"	"Kidtra "	" '-"	"MGV"	" plumage"	NA
"1506"	"k"	"Kihsev "	NA	"MGV"	" pendant"	NA
"1507"	"k"	"Kihsh-kur "	NA	"MGV"	" lilac, mauve"	NA
"1508"	"k"	"Kiht "	NA	"MGV"	" code"	"n."
"1509"	"k"	"Kiit "	""	"MGV"	" fury"	NA
"1510"	"k"	"Kik "	NA	"MGV"	" hook"	NA
"1511"	"k"	"Kil "	NA	"MGV"	" spark"	"n."
"1512"	"k"	"Kil-tor "	"- '"	"MGV"	" spark"	"v."
"1513"	"k"	"Kil-tukh "	" '-"	"MGV"	" flint"	NA
"1514"	"k"	"Kilko|-srashiv| "	NA	"MGV"	" answer"	"n."
"1515"	"k"	"Kilko-tor "	NA	"MGV"	" answer"	"v."
"1516"	"k"	"Kim-, Kim-shah "	NA	"MGV"	" final, last"	"adj."
"1517"	"k"	"Kim-tor "	NA	"MGV"	" finalize"	NA
"1518"	"k"	"Kimsu "	NA	"MGV"	" finalist"	NA
"1519"	"k"	"Kin-kur "	NA	"MGV"	" yellow, golden"	NA
"1520"	"k"	"Kin-tukh "	" '-"	"MGV"	" gold"	"n."
"1521"	"k"	"Kinuf "	"- '"	"MGV"	" date"	NA
"1522"	"k"	"Kipof "	"- '"	"MGV"	" battery, accumulator"	NA
"1523"	"k"	"Kir'Shara"	NA	"anc."	" the ancient repository of Surak's writings"	NA
"1524"	"k"	"Kis-ka "	NA	"MGV"	" jealous"	NA
"1525"	"k"	"Kisev "	NA	"MGV"	" document"	NA
"1526"	"k"	"Kisheya "	"- '-"	"MGV"	" accident"	NA
"1527"	"k"	"Kisu "	NA	"MGV"	" member"	NA
"1528"	"k"	"Kitak "	NA	"MGV"	" pen"	"writing"
"1529"	"k"	"Kitau "	"- '"	"MGV"	" write"	NA
"1530"	"k"	"Kitausu "	NA	"MGV"	" author, scribe, writer"	NA
"1531"	"k"	"Kitek "	" '-"	"MGV"	" dirt, silt"	NA
"1532"	"k"	"Kithara"	NA	"NGS"	" \"keethara\", a type of block art"	NA
"1533"	"k"	"Kitok-wilat "	"- ' - '"	"MGV"	" elsewhere"	NA
"1534"	"k"	"Kitork|-| "	" '-"	"MGV"	" dirty"	NA
"1535"	"k"	"Kla-hil-tor "	NA	"MGV"	" research"	"v."
"1536"	"k"	"Kla-hilsu "	NA	"MGV"	" researcher"	NA
"1537"	"k"	"Kla-min "	NA	"MGV"	" fact"	NA
"1538"	"k"	"Klai "	NA	"MGV"	" factor"	NA
"1539"	"k"	"Klash "	NA	"MGV"	" guard"	"n., protective item"
"1540"	"k"	"Klashau "	NA	"MGV"	" guard"	"v."
"1541"	"k"	"Klashausu "	NA	"MGV"	" guard"	"n., person"
"1542"	"k"	"Klau "	NA	"MGV"	" harm"	"v."
"1543"	"k"	"Klaya "	" '-"	"MGV"	" harm"	"n."
"1544"	"k"	"Klehp "	NA	"MGV"	" fjord"	NA
"1545"	"k"	"Klem "	NA	"MGV"	" gratitude, thankfulness"	NA
"1546"	"k"	"Klem-bosh "	NA	"MGV"	" grateful"	NA
"1547"	"k"	"Klepovau "	NA	"MGV"	" shop"	"v."
"1548"	"k"	"Kli "	NA	"MGV"	" dart"	"n."
"1549"	"k"	"Klimtau "	"- '"	"MGV"	" melt"	"v."
"1550"	"k"	"Kling "	NA	"MGV"	" no-one, nobody, not one person"	NA
"1551"	"k"	"Kliton "	"- '"	"MGV"	" arrow"	NA
"1552"	"k"	"Klomak "	" '-"	"anc."	" fortress"	NA
"1553"	"k"	"Klon|-| "	NA	"MGV"	" smart"	NA
"1554"	"k"	"Klopau "	NA	"MGV"	" describe"	NA
"1555"	"k"	"Klosha "	"- '"	"MGV"	" behave"	NA
"1556"	"k"	"Kloshai "	"- '"	"MGV"	" behavior"	NA
"1557"	"k"	"Klotau "	"- '"	"MGV"	" block"	"v."
"1558"	"k"	"Klotaya "	NA	"MGV"	" blockage"	NA
"1559"	"k"	"Kluchi "	"- '"	"MGV"	" object"	"v."
"1560"	"k"	"Kluf "	NA	"MGV"	" boot"	"n."
"1561"	"k"	"Klunyau "	NA	"MGV"	" ram"	"v."
"1562"	"k"	"Knuk|-| "	NA	"MGV"	" lousy"	NA
"1563"	"k"	"Ko-, Koyik "	NA	"MGV"	" female"	"adj."
"1564"	"k"	"Ko-eik-te'krusu "	NA	"MGV"	" empress"	NA
"1565"	"k"	"Ko-fu "	" '-"	"MGV"	" daughter"	NA
"1566"	"k"	"Ko-ka-ashausu "	NA	"MGV"	" lesbian"	"n."
"1567"	"k"	"Ko-kai "	" '-"	"MGV"	" sister"	NA
"1568"	"k"	"Ko-kan "	" '-"	"MGV"	" girl"	NA
"1569"	"k"	"Ko-kelek-han "	NA	"MGV"	" prioress"	NA
"1570"	"k"	"Ko-kuk "	" '-"	"MGV"	" aunt"	NA
"1571"	"k"	"Ko-mekh "	" '-"	"MGV"	" mother"	NA
"1572"	"k"	"Ko-niht "	" '-"	"MGV"	" female cousin"	NA
"1573"	"k"	"Ko-Te'kor "	NA	"MGV"	" Queen"	"only in a title or with a proper name"
"1574"	"k"	"Ko-te'krusu "	NA	"MGV"	" queen"	"general term"
"1575"	"k"	"Ko-telsu "	NA	"MGV"	" wife"	NA
"1576"	"k"	"Kobat|-| "	"- '"	"MGV"	" weak"	NA
"1577"	"k"	"Kobsu "	" '-"	"MGV"	" dwarf"	"n."
"1578"	"k"	"Kodonuhk "	NA	"MGV"	" expensive"	NA
"1579"	"k"	"Kogav'es "	NA	"MGV"	" femininity"	NA
"1580"	"k"	"Kogav-, Kogavik "	NA	"MGV"	" feminine"	NA
"1581"	"k"	"Kohl "	"_,"	"anc."	" emotion-purging mind-exercise"	NA
"1582"	"k"	"Kohl-tor "	"_- ',- "	"MGV"	" meditate"	"Vulcan-style"
"1583"	"k"	"Kohs'es "	NA	"MGV"	" sanity"	NA
"1584"	"k"	"Kohs-, Kohsik "	NA	"MGV"	" sane"	"adj."
"1585"	"k"	"Kohv-tukh "	NA	"MGV"	" quartz"	NA
"1586"	"k"	"Kol "	NA	"MGV"	" stew"	"n."
"1587"	"k"	"Kol-uchang"	NA	"NGS"	" the principle of IDIC, literally \"the cornerstone of our beliefs\""	NA
"1588"	"k"	"Kolaya "	"- '-"	"MGV"	" shock"	"med."
"1589"	"k"	"Kolchak "	"- '"	"MGV"	" flute, piccolo, fife"	NA
"1590"	"k"	"Kolinahr "	""	"MGV"	" ', - '', - '\"	"anc."
"1591"	"k"	"Komak "	" '-"	"MGV"	" genus"	NA
"1592"	"k"	"Komihn|-| "	" '-"	"MGV"	" human"	"adj."
"1593"	"k"	"Kon "	NA	"MGV"	" worship"	"n."
"1594"	"k"	"Kon-tor "	NA	"MGV"	" worship"	"v."
"1595"	"k"	"Konahr"	NA	"NGS"	" the feeling of being exposed"	NA
"1596"	"k"	"Kopal "	NA	"MGV"	" jacket"	"clothing"
"1597"	"k"	"Korsau "	NA	"MGV"	" save, preserve, conserve"	NA
"1598"	"k"	"Korseivel "	"- '-"	"MGV"	" save "	"by means of"
"1599"	"k"	"Korsovau "	""	"MGV"	" '\ "	NA
"1600"	"k"	"Koshvar "	"- '"	"MGV"	" disaster"	NA
"1601"	"k"	"Koshtri "	"- '"	"MGV"	" race, species"	NA
"1602"	"k"	"Kosu "	NA	"MGV"	" female, woman"	"n."
"1603"	"k"	"Kosu-has-tal "	NA	"MGV"	" gynecology"	NA
"1604"	"k"	"Kosu-hassu "	NA	"MGV"	" gynecologist"	NA
"1605"	"k"	"Kov "	NA	"MGV"	" rock, stone"	"as an individual object"
"1606"	"k"	"Kov-skramsu "	NA	"MGV"	" stonecarver"	NA
"1607"	"k"	"Kov-tor "	NA	"MGV"	" stone, throw rocks at"	NA
"1608"	"k"	"Kov-tukh "	NA	"MGV"	" rock, stone"	"as a material"
"1609"	"k"	"Kovau "	NA	"MGV"	" turn to stone, fossilize, petrify"	NA
"1610"	"k"	"Kozauk "	NA	"MGV"	" specific"	NA
"1611"	"k"	"Kra-tukh "	NA	"MGV"	" antimony"	NA
"1612"	"k"	"Kraffaya "	NA	"MGV"	" abort"	"n., rocketry, etc."
"1613"	"k"	"Krahkra"	NA	"anc."	" \"It is nothing\""	NA
