FRST_LETTER	WORD-FSE
c	Christmas decorations -- Krihst'muhs-tremuhrayalar
c	Christmas dinner -- Krihst'muhs-aru-yem
c	Christmas Eve -- Khruyat fa'Krihst'muhs
c	Christmas goose -- Krihst'muhs-gus
c	Christmas ham -- Krihst'muhs-hahm
c	Christmas lights -- Krihst'muhs-ha'geletlar
c	Christmas music -- Krihst'muhs-ralash-tanaf
c	Christmas ornament -- Krihst'muhs-fanet
c	Christmas parade -- Krihst'muhs-kezuhrt
c	Christmas party -- Krihst'muhs-gabuluh
c	Christmas present -- Krihst'muhs-tan
c	Christmas tree -- Krihst'muhs-lap
c	Christmas wreath -- Krihst'muhs-kaspakuv
c	Chromatic circle -- kur-da-kuv
c	Chromatid -- toltra-kan
c	Chromatin -- toltra-tukh
c	Chromic acid -- sash t'slau-keh-eshu
c	Chrominance -- kur-thon'es
c	Chromite -- slau|-tukh|-van
c	Chromium -- slau-tukh
c	Chromodynamic light -- kur-toranu-ha'gel
c	Chromoelectric force field -- fosh-vunai t'kur-raf-tepul
c	Chromosome -- toltra
c	Chromosome mapping -- toltra-besaun
c	Chromosome set -- toltra-eku
c	Chromosome sorting -- toltra-wihfelaun
c	Chronicle -- kitvar
c	Chroniton -- wak'gal
c	Chroniton beam -- wak'gal-zehl|ek|
c	Chronological order -- wak-yut-zek
c	Chronology -- wak-yut
c	Chronometer -- wak-thonek, to-kisevyalik wak-vel
c	Chronophobia -- wak-pthak
c	Chrysalis -- rubah-mesk
c	Chrysocolla -- vlakafu
c	Chuff (n., rocketry) -- yon-mulka
c	Chug (n., rocketry) -- mash-mulka
c	Church -- shi'kon
c	Church service -- shi'kon-van-tu
c	Churchyard -- shi'kon-ker
c	Chyle -- thel'a-yak|-masu|
c	Chyluria -- ritsuri-nosh t'thel'a-yak svi'vazh
c	Chyme -- ulef-skaun-yemtra
c	Cicatrix -- ulidar
c	Cigar -- sih'gar
c	Cigarette -- sih'guhret
c	Cigarette case -- sih'guhret-mesk
c	Cigarette lighter -- sih'guhret-yonek
c	Cigarette paper -- sih'guhret-dun
c	Cilium -- nala-isach
c	Cinder cone -- vitush-kunel
c	Cinnabar -- masumok|-tukh|-van, vlau'u t'masumok-tukh
c	Cinnamon -- sihnuh'muhn
c	Cinnamon bread -- sihnuh'muhn-kap
c	Cinnamon roll -- sihnuh'muhn-padukal-kapel
c	Cinnamon sugar -- sihnuh'muhn-slor-tukh
c	Cinnamon toast -- faskhaval-kap-fnaneshat k'sihnuh'muhn-slor-tukh
c	Circadian rhythm -- gad-da-nelik tvi-farr-dath
c	Circinate (bot.) -- pakuvauk
c	Circle (n.) -- da-kuv
c	Circuit (elect.) -- raf-kuv
c	Circuit breaker -- raf-kuv-shayek
c	Circuit diagram -- raf-kuv-ufesan
c	Circuit relay -- raf-kuv-gol'dvunek
c	Circuitry -- raf-kuvtra
c	Circular (adj.) -- da-kuv-, da-kuvik
c	Circular measure -- da-kuv-thon
c	Circular polarization -- raf-kuv-narakaya
c	Circular saw -- da-kuv-zuneshek
c	Circular velocity -- da-kuv-threshan
c	Circulate -- da-kuvau
c	Circulating current -- da-kuvau-katrom
c	Circulating pump -- da-kuvau-spol
c	Circulation -- da-kuvaya
c	Circulator -- da-kuvayek
c	Circulatory system -- da-kuvau-torektra
c	Circumcise -- sanesh-tor fa-wadi
c	Circumcision -- sanesh t'fa-wadi
c	Circumference -- pa-thon |t'da-kuv|
c	Circumlocution -- pamair-staribek
c	Circumnavigate -- pa-panu-kharau
c	Circumnutation -- kulan-to'ovaya
c	Circus -- suhrkuhs |suk'sai-kel-gluvaya|
c	Circus act -- suhrkuhs-toperuvaya
c	Circus performer -- suhrkuhs-torpersu
c	Cirque (geol.) -- ku-li-razh
c	Cirrocumulus (cloud) -- tra-tcha-wan
c	Cirrostratus (cloud) -- tin-tcha-wan
c	Cirrus (cloud) -- tcha-wan
c	Citadel -- pid-klomak
c	Citric acid -- savas-sash
c	"Citrine -- lemuhn-kin-kur (adj.); kinuku (n., quartz)"
c	Citizen -- ek'tokahrsu
c	Citizen's band (CB) radio -- ek'tokahrsu-gelt-sauribayek
c	City -- kahr
c	City council -- kahr-shikh-orna
c	City hall -- kahr-kel
c	Civil defense -- kahr-fosh
c	Civil war -- tvi-ahkh
c	Civilian (n.) -- kahrsu
c	Civilization -- sutenivaya
c	Claim (v.) -- nargitolau
c	Clairvoyance -- iraglan
c	Clairvoyant (n.) -- iraglasu
c	Clamp (n.) -- stek
c	Clan -- maat
c	Clang -- mlinkaya (n.), mlinkau (v.)
c	Clap -- el'rukwitaya (n.), el'rukwitau (v.)
c	Clapper -- kus-vakh-kwitek
c	Clarification -- starpa'shaya
c	Clarifier (device) -- pa'shayek
c	Clarify (explain) -- starpa'shau
c	Clarinet -- klerih'net
c	Clarity -- pa'shi'es
c	Clasp (n.) -- terunemek
c	Class (n.) -- mohrn
c	Classical (adj.) -- ram-, ramik
c	Classical music -- ram-ralash-tanaf
c	Classification -- mohrnaya
c	Classified information -- mohrnal-ro'fori
c	Classify -- mohrnau
c	Classroom -- saven-tvi-shal (TGV), saven-tvihal (MGV)
c	Clastic rock -- ifisal-ne'ti-kov
c	Clause (grammar) -- zhirabal
c	Claustrophobia -- ikap-shal-pthak
c	Clavicle -- dol-hinek
c	Claw (n.) -- spahk
c	Clay (n.) -- krizhiv
c	"Clean -- puyik (adj.); pu-tor (v.)"
c	Cleaning brush -- pu-achut
c	Cleanliness -- puyik'es
c	Cleanse -- drom-tor
c	Clear (transparent) -- pa'shi-, pa'shik
c	Clear (v.) -- pa'shau
c	Clear air turbulence -- pa'shi-sov-wauk
c	Clear away (v.) -- sapa'shau
c	Clear off (v.) -- skapa'shau
c	Clearance -- kalal'es (permission), zhimuhp'es (room), sapa'shaya (removal)
c	Cleave (v., split) -- thresh-tor
c	Cleaver -- threshek
c	Cleft -- thresh
c	Clerk (n.) -- dunusu
c	Clevis pin -- asteronau-mof
c	Clich_ -- pstheran
c	Click -- ralg (n.), ralg-tor (v.)
c	Client -- vigwamsu
c	Cliff -- menal
c	Climate -- ek'nosh
c	Climate control -- ek'nosh-tash
c	Climatic change -- ek'nosh-rubah
c	Climatic trend -- ek'nosh-venek
c	Climatic zone -- ek'nosh-shal
c	Climatologist -- ek'nosh-talsu
c	Climatology -- ek'nosh-tal
c	Climax (n.) -- pid-sfek
c	Climb -- man (n.), man-tor (v.)
c	Climb rate -- man-tav
c	Climber -- mansu
c	Cling (v.) -- termeskarau
c	Clinic (med.) -- pi'shi'has, pi'shi'hakaya
c	Clinometer -- |el'ru-|vul-thonek
c	Clinophobia -- sar-tak-pthak
c	"Clip -- kriklam (n., fastener), kriklamau (v., fasten); pennesh-tor (v., cut); mesk-pohshulek-wutuhlek (n., gun)"
c	Clipboard -- kriklam-dohn
c	Clipper (ship) -- sahris-mashaloli
c	Clippers -- penneshek
c	Clitoridectomy -- ko-lok-snem
c	Clitoris -- ko-lok
c	Cloaca (zool.) -- ek'shaht-razh
c	Cloak (n., clothing) -- to-sai
c	Cloaking device -- ha'ip-sutan-el'mish
c	Cloaking shield -- ha'ip-sutanik fo-dan
c	Clock (n.) -- wak-vel
c	Clock radio -- wak-vel-sauribayek
c	Clock tower -- wak-vel-kispek
c	Clockmaker -- wak-vel-torsu, wak-vel-zupsu
c	Clod (dirt) -- |solek-|vihk
c	Clog (n.) -- lapan-lad-ash'el
c	"Clone -- tolafa (n., animal), tolasu (n., person); tolasau (v.)"
c	Cloner -- tolasausu
c	Cloning -- tolasaya
c	"Close -- be-, beik (adj.); ikap-tor (v.)"
c	Close Encounter of the First Kind -- Be-Snagel t'Wuhr-Ves
c	Close Encounter of the Second Kind -- Be-Snagel t'Dahr-Ves
c	Close Encounter of the Third Kind -- Be-Snagel t'Rehr-Ves
c	Close to (prep.) -- be'
c	"Closed (adj.) -- ikap-, ikapik (not open); ikapal-, ikapalik (out of business/shut down)"
c	Closed canopy (bot.) -- ikap-lap-wein
c	Closed circuit (n.) -- ikap-raf-kuv
c	Closed circuit television -- ikap-raf-kuvik irak-dvubikuvan
c	Closed interval -- ikapal-tvi-eku
c	Closed loop (n.) -- ikap-pakuv
c	Closed set -- ikap-eku
c	Closed subroutine -- ikap-ne-faikhartek
c	Closeout (n.) -- ek'ikapan
c	Closet -- sai-vel-meskal
c	Closure -- ikapan
c	Clot -- vihk (n.), vihk-tor (v.)
c	Cloth -- sai
c	Clothe -- sai-tor
c	Clothed (adj.) -- saital-, saitalik
c	Clothed, to be -- pusai-tor
c	Clothes, Clothing -- sai-vel
c	Cloud (n.) -- wan
c	Cloud bank -- wantra
c	Cloud chamber -- wan-pi'shal
c	Cloud cover -- wan-wein
c	Cloudiness -- wan-sateh'es
c	Clown (n.) -- mihrsh-vidzhasu
c	"Club (n.) -- svitasunezh (group/association); tere-naliveh-kel (bar); muhd (weapon)"
c	Clue -- tozak
c	Cluster (n.) -- paravek
c	"Clutch (n.) -- dan-runemek (mech.); yu-eku (eggs)"
c	Clutch pedal -- dan-runemek-ash'kwitayek
c	Clutch plate -- dan-runemek-math
c	Clutter (n.) -- pa-guhsh
c	Cnidoblast -- ten-rakus-nala
c	Co-pilot -- vla-hashsu, gol-hashsu
c	Coach (horse-drawn) -- romosh-hors-hali
c	Coachman -- yetursu t'romosh-hors-hali
c	Coagulant -- vihk-tukh
c	Coagulate -- vihk-tor
c	Coagulation -- vihkan
c	Coagulator -- vihkek
c	Coagulum -- vihk
c	Coal (n.) -- kastik-kov
c	Coal mine -- van-razh t'kastik-kov
c	Coal miner -- vansu t'kastik-kov
c	Coal tar -- kastik-kov-leralmin (TGV), kastik-kov-ulm (MGV)
c	Coalesce -- terto'ovau
c	Coalition -- tertoraya
c	Coarse -- dir-, dirik
c	"Coast -- gef (n., shore); muhftau (v., move along without power)"
c	Coast guard (n.) -- gef-korsau-pabelk
c	Coastal flooding -- gef-abrashan
c	"Coat (n.) -- to-pal (clothing); ek'isachya (fur, hair)"
c	Coat of arms -- okarlar-fo-dan
c	Coathanger -- to-pal-geldayek
c	Coating (n.) -- fi-wein
c	Coaxial antenna -- dah-da-sfekik kash-ral
c	Coaxial cable (coax) -- elakh t'dah-da-sfek (EDDS)
c	Coaxial filter -- dah-da-sfekik kapol
c	Coaxial induction drive -- vimevilau-yeturek t'dah-da-sfek
c	Coaxial relay -- dah-da-sfekik gol'dvunek
c	Coaxial warp drive -- tchas-yeturek t'dah-da-sfek
c	Cobalt -- pla-tukh
c	Cobalt bomb -- pla-tukh-thorshek
c	Cobalt chloride -- dah-lafu t'pla-tukh
c	Cobaltite -- pla'utek
c	Cobbler (person) -- ash'el-teslausu
c	Cobblestone -- kahr-yut-kov
c	Cobweb (n.) -- spaiduhr-vis
c	Coccolith -- guv-smol-mathra
c	Coccus -- dukal-talvot
c	Coccygeal vertebra -- harr-hinek
c	Coccyx -- harr-hinektra, tvi-harr
c	Cochlea -- tvi-kaluk-pakuv
c	Cochleate -- sneil-fo-shidik, kulanayik
c	Cochrane warp drive -- tchas-yeturek t'Kokran
c	Cockade -- kakeid |pauk taik-zhel-sehtebihk|
c	"Cockpit -- hashsu-shal (aircraft); dakharau-razh (ship)"
c	Cockpit voice recorder (CVR) -- spes-vipladayek t'hashsu-shal
c	Cocoon (n.) -- rada-wein
c	"Code (n.) -- kiht (cypher); to'kihtra (system of rules)"
c	Code word -- kiht-zhit
c	Coding capacity -- kihtau-tsoh
c	Coding sequence -- kihtau-zehlanaya
c	Coefficient -- kakratulek
c	Coeliac -- feshek-, feshekik
c	Coelom -- wuhr-vukhut-pi'tauk
c	Coelostat -- irak-zan-vel t'wak-vel-haulat
c	Coenzyme -- dah-zalu
c	Coevolution -- ter-wakrubaya
c	Cofactor -- ter-klai
c	Coffee -- kafi
c	Coffee cup -- kafi-monek
c	Coffee maker -- kafi-torek
c	Coffee pot -- kafi-greindzh
c	Coffin -- tevikeh-natuhn
c	Cog (mech.) -- halek-zud
c	Cognition -- opul-fain
c	Cognitive (adj.) -- opul-fai-, opul-faik
c	Cognitive archaeology -- opul-faik veshtsu-tal
c	Coherent (adj.) -- thahk-, thahkik
c	Coherent neutrino beam -- thahk-ska'gal-zehl|ek|
c	Coherent pulse -- thahk-sagaya
c	Cohesion -- terepaya
c	"Coil -- pakuv (n.); pakuv-tor (v.); mokulan (mech.)"
c	Coil spanner -- mokulan-mish-raul
c	Coin (n.) -- buhn
c	Colander -- yerak-kol'wihfelek
c	Cold (adj.) -- samek|-|
c	Cold front -- samek-praduk
c	Cold war -- riyeht-ahkh
c	Colitis -- pekh-mev-yonshaya
c	Collaberate -- visvikugwau
c	Collaberation -- visvikugwaya
c	Collaborator -- visvikugwausu
c	Collagen -- rinalaik slah-ketek
c	Collapse -- nushaya (n.), nushau (v.)
c	Collar (n.) -- talukuv
c	Collate -- krus-zekau
c	Colleague -- kazhuksu
c	Collect -- tershau
c	Collection -- tershaya
c	Collective (n.) -- tershtra
c	"Collector -- tershayek (device); tershausu (person)"
c	College -- weh-abu-shi'oren
c	Collide -- terkwul-tor
c	Collider (device) -- terkwulek
c	Collision -- terkwul
c	Collision bulkhead -- terkwul-tvi-temok
c	Colon -- pekh-mev
c	Colonel -- shal-lan
c	Colonial (adj.) -- sashila-, sashilaik
c	Colonist -- sashilasu
c	Colonization -- sashilaya
c	Colonize -- sashilau
c	Colonnade -- tsek-zehl
c	Colony -- sashila
c	"Color -- kur (n.); kur-tor (v.)"
c	Color analyzer -- kur-nisayek
c	Color balance -- kur-vo'ektaya
c	Color blindness -- kur-glan-fam
c	Color correction -- kur-yehtan
c	Color filter -- kur-kapol
c	Color picture -- kur-bikuv
c	Color separation -- kur-dahshaya
c	Color temperature -- kur-falek'es
c	Color vision -- kur-glan
c	Coloration -- kurat
c	Colorful -- kur-bosh|-|
c	Colorimeter -- kur-thonek
c	Colorimetry -- kur-thon
c	"Colorless -- kur-fam (adv.); kur-fam-, kur-famik (adj.)"
c	Colostomy -- pekh-mev-sharutaya
c	Colpitis -- keshtan-ur-yonshaya
c	Colpocele -- keshtan-ur-faka
c	Colpoptosis -- keshtan-ur-set
c	Colposcope -- keshtan-urik zan-vel
c	Colpospasm -- keshtan-ur-runev
c	Colt -- kolt, sa-hors-kan
c	Columbarium -- su-vitush-kel
c	Column -- tsek (structural), vokau-tsek (memorial), |aski-|dvun-zehl (military)
c	"Coma -- ritevakh (med.); zehl-yel-tam (comet)"
c	Comb -- isachya-dref (n.), dref-tor |isachya| (v.)
c	Combat (n.) -- morov (anc.)
c	Combat air patrol (CAP) -- morov-hash-pabelk
c	Combat engineer -- morov-mishek
c	Combat photographer -- morov-ha'gel-tanafsu
c	Combat reporter -- morov-ro'ribetsu
c	Combination -- terish
c	"Combine -- ek'uronesh-hali (vehicle); terish-tor (v.)"
c	Combined, to be -- puterish-tor
c	Combust -- yontau
c	Combustion -- yontaya
c	Combustion chamber -- yontau-tvi-shal (TGV), yontau-tvihal (MGV)
c	Combustion efficiency -- yontau-yeht-urgam'es
c	Combustion instability -- yontau-rifihet'es
c	Combustion limit -- yontau-grei
c	Combustion oscillation -- yontau-nawaflaya
c	Come -- sarlah
c	"Come down (v.) -- tev-tor (most uses); nusarlah (beings/animals)"
c	Come forward (v., beings/animals) -- fasarlah
c	"Come in (v.) -- svi-tor (most uses); visarlah (beings/animals)"
c	Come out (v., beings/animals) -- sasarlah
c	"Come up (v.) -- she-tor (most uses); abu-sarlah (beings/animals)"
c	Comedian -- |sa-|mihrsu
c	Comedienne -- ko-mihrsu
c	Comedy (n.) -- mihrtra
c	Comet -- zehl-yel
c	"Comfort -- mohk (n.); mohk-tor (v.)"
c	Comfortable -- mohk-yehat
c	Comic book -- var-bes-dunap
c	Comics -- var-beslar
c	"Command -- khartau-, khartayik (adj.); khartausutra (n., people); khartaya (n., leading); khartau (v.)"
c	Command override circuit -- khartayik tehnyak-raf-kuv
c	Command post -- khartau-kel, fik-shi'tash
c	Command processor -- khartau-patorayek
c	Command ship -- khartau-|mas|hali
c	Command staff -- khartau-suyu
c	"Commander -- khartausu (generic term); zhel-lan (navy/Starfleet)"
c	Commanding officer (CO) -- khartaun-lansu
c	Commando (n.) -- flanapask'ersu
c	Commemorate -- dorvokau
c	Commemoration -- dorvokaya
c	Commence -- palikau
c	Commencement -- palikaya
c	Commend -- dopidor-tor
c	Commendation -- dopidor
c	Commerce -- pamahrtra
c	Commercial (n., television) -- svakarbumagaya
c	Comment -- tuhskaya (n.), tuhskau (v.)
c	"Commission -- kadvin (n., putting in service); kadvinavek (n., group); kadvin-tor (v., to be put into service)"
c	Commissioned, to be -- pukadvin-tor
c	Commissioned officer -- pukadvinal-lansu
c	Commissioner -- kadvinaveksu
c	Commit -- kugau
c	Commitment -- kugaya
c	Committee -- paribau-travek
c	Commodore -- travek-lan
c	Common -- tsuk|-|
c	Commonwealth -- te'don'teretaya
c	Communicate -- sviribau
c	Communication -- sviribaya
c	Communications badge (combadge) -- sviribau-ubihk
c	Communications laser -- sviribau-ha'zehlek
c	Communications officer -- sviribau-lansu
c	Communications relay -- sviribau-gol'dvunek
c	Communications ship -- sviribau-hali
c	Communications station -- sviribau-laskat
c	Communications technician -- sviribau-tanel'mishek
c	Communications tower -- sviribau-kispek
c	Communicator (device) -- sviribayek
c	Communion (religious) -- kuh'myunyuhn (VTW)
c	Communism -- shasol-ek'pumal-spanakhatektra
c	Communist -- shasol-ek'pumal-zahelsu
c	"Community -- shila (town); ha-travek (biol.)"
c	Compact (v.) -- lerakhovau
c	Compact disc (CD) -- pi'mathra
c	Compact disc (CD) player -- pi'mathra-mavayek
c	Compact disc (CD) recorder -- pi'mathra-vipladayek
c	Compacted (adj.) -- lerakh|-|
c	Compactor -- lerakhovayek
c	Companion -- besu
c	Companionship -- besu'es
c	Company/Co. -- krozhak (business), kebigreb (military/law enforcement unit)
c	Compare (v.) -- navathau
c	Comparison -- navathaya
c	Comparitive (n., grammar) -- navath-zhit
c	Compass (n.) -- seshan-kharat-thonek
c	Compass bearing -- dah-sfek-kharat t'seshan-kharat-thonek
c	Compass correction -- yehtan t'seshan-kharat-thonek
c	Compass course -- rivak t'seshan-kharat-thonek
c	Compass heading -- talkaya t'seshan-kharat-thonek
c	Compassion -- utan'es
c	Compatible -- zorgwi-yehat
c	Compensate -- torabrau
c	Compensation -- torabraya
c	Compensator -- torabrayek
c	Compete -- kuhlau
c	Competence -- kukup'es
c	Competent (adj.) -- kukup-, kukupik
c	Competition -- kuhlaya
c	Competitive exclusion -- kuhlau-sanan
c	Compilation -- travilaya
c	Compile -- travilau
c	Compiler (device) -- travilayek
c	Complement -- sutra-nosahp
c	"Complete -- ovsot-, ovsotik (adj.); ovsoh (v.)"
c	Complete metamorphosis -- ovsot-ek'rubah
c	Completion -- ovsohn
c	"Complex -- wehkon-, wehkonik (adj.); kelutra (n.)"
c	Component (n.) -- |mish-|krus
c	Compose (v., letter, music, etc.) -- ter-tor
c	Composer (music) -- tersu
c	"Composite -- tertin (n.); tertitau (v.)"
c	Composite motor -- tertin-mishu
c	Compositing (n.) -- tertitaun
c	"Composition (n.) -- teran (writing, music); tertitaya (make-up)"
c	Compositor -- tertitayek
c	Compound (n., chem.) -- meilaktra
c	Compound eye -- wehkon-bezhun
c	Compound fracture -- tu'ash-wadi-shaya
c	Compound leaf -- wehkon-mor
c	Compress (v.) -- lerakhovau
c	Compressed (adj.) -- lerakh|-|
c	Compressed air -- lerakh-sov
c	Compression -- lerakhovaya
c	Compressor -- lerakhovayek
c	Compulsion -- riyeht-aitlun
c	Computation -- tumaya
c	Compute -- tumau
c	Computer -- tum-vel
c	Computer-Aided Design (CAD) -- Patanafaya bai'Tum-Vel
c	Computer bank -- tum-vel-kutra
c	Computer bay -- tum-vel-sutauk
c	Computer core -- tum-vel-tviyan
c	Computer display -- tum-vel-gluvayek
c	Computer interface -- tum-vel-tvihanek
c	Computer keyboard -- ozh-svin-math t'tum-vel
c	Computer memory -- tum-vel-vokaya
c	Computer monitor -- tum-vel-gluvayek
c	Computer programmer -- tum-vel-tumausu
c	Computer science -- tum-vel-ek'tal
c	Computer screen -- tum-vel-gluvayek
c	Concave -- vi-tauk-, vi-taukik
c	Conceal -- ip-sut (anc.)
c	Conception (pregnancy) -- ha'kanalikaya
c	Concert -- ralash-torperan
c	Concert hall -- ralash-torper-mav'shal
c	Conclude -- shahtau
c	Conclusion -- shahtaya
c	Concolorate (zool.) -- ka-kur-vlaik
c	Concrescence -- vinokaya
c	Concrete (material) -- nok
c	Concubine -- beko-telsu
c	Concupiscence -- maut-kerik aitlun
c	Concussion (med.) -- kwul-kolaya
c	Condemn -- pliflau
c	Condemned (adj.) -- pliflal-, pliflalik
c	Condemnation -- pliflaya
c	"Condensation -- sasov-saya (process); sasov-masu (liquid)"
c	Condensation nucleus -- svitan-vel t'sasov-saya
c	Condenser (chem.) -- sasov-mashayek
c	Condiment -- kamun
c	"Condition (n.) -- nosh; |pl. noshu (TGV), noshlar (MGV)|"
c	Condition red tracer light -- zavikau-ha'gel t'yon-kur-nosh
c	Conditional (adj.) -- fi-nosh-, fi-noshik
c	Conditional setting -- fi-nosh-dvolaya
c	"Conduct (v.) -- spa-tor (general term); khartau (music)"
c	Conduction -- span
c	Conductive -- spa-, spayik
c	Conductivity -- spa'es
c	"Conductor (n.) -- spayek (elect.); khartausu (music); shefek-hali-spasu (train)"
c	"Cone -- thav (bot.); ikun (geometric shape)"
c	Confederate (v.) -- ek'terau
c	Confederation, Confederacy -- ek'teraya
c	Confer -- teretariben
c	Conference -- teretarun
c	Conference hall -- teretarun-mav'shal
c	Conference room -- teretarun-tvi-shal (TGV), teretarun-tvihal (MGV)
c	Conference table -- teretarun-pasu
c	Confess -- savar-tor
c	Confession (n.) -- savaran
c	Confetti -- kuhn'feti |gabuluh-dun-wef|
c	Confidence -- guhl'es
c	Configuration -- pazekaya
c	Configure -- pazekau
c	Confine (v.) -- tviklacha
c	Confinement -- tviklachat
c	Confirm -- wugau
c	Confirmation -- wugaya
c	Confiscate -- tosnem-tor
c	Confiscation -- tosnem
c	Conflict -- tehnatiraya (n.), tehnatirau (v.)
c	Confluence -- teret-yumaya
c	Conform (v.) -- sep-rubilau
c	Conformity -- sep-rubilau'es
c	Confront -- nagau
c	Confrontation -- nagaya
c	Confuse -- d'oh-tor
c	Confused (adj.) -- d'ohik
c	Confused, to become -- pad'oh-tor
c	Confusion -- d'ohan
c	Congener -- ka-komak-veh
c	Congestion -- boshalovaya
c	Conglomerate (geol.) -- teret-kov
c	Congratulate -- nadorotokau
c	Congregation (religion) -- kon-ek'sutra
c	Congress (government) -- ek'tospanakel
c	Congressional committee -- ek'tospanakel-paribau-travek
c	Congressman -- sa-ek'tospanakelsu
c	Congresswoman -- ko-ek'tospanakelsu
c	Conic section -- ikun-fna-krus
c	Conifer -- thav-lap
c	Conjunction (n., grammar) -- naf-zhit
c	Conjunctivitis -- bezhun-yonshaya
c	Conjure -- sasov-fereik-tor
c	Connect -- tersau
c	Connecting dorsal -- tersau-ralek
c	Connection -- tersaya
c	Connective tissue -- tersau-nalatra
c	Connectivity -- tersa'es
c	Connector -- tersayek
c	Conning tower -- khartau-abu-kel
c	Conquer -- ek'neikau
c	Conqueror -- ek'neikausu
c	Consanguinity -- teret-zulan'es
c	Conscience -- shami
c	Consciousness -- hokni'es
c	Conservation -- |malat-|korsaya
