FRST_LETTER	WORD-V
t	Tev-yehat -- mortal (adj.)
t	Tevakh -- death
t	Tevakh-fam -- deathless, immortal (adj.)
t	Tevakh-kahk -- deathly
t	Teval-, Tevalik -- deadly
t	Tevan -- descent, fall
t	Tevanu -- the Dead
t	Tevanu-prikel -- mortuary (n.)
t	Tevanu-tsorkel -- morgue
t	Tevik -- dead (adj.)
t	Tevun -- year
t	Thak (MGV) -- breast
t	Thak-hayataya -- breast augmentation
t	Thak-netakidaya -- breast reduction
t	Thak-storau-palikaya -- thelarche
t	Thak-vishi-vel -- breast implant
t	Thak-yem-tor -- breastfeed
t	Thakau -- focus (v.)
t	Thakaya -- focus (n.)
t	Thal|-| -- loose (adj.)
t	Thal-tor -- loosen
t	Thalv -- page, sheet
t	Thanai -- adopt
t	Thas -- milk (n.)
t	Thas-pi'nafek -- mammary gland
t	Thas-spol -- breast pump
t	Thasau -- lactate
t	Thasaya -- lactation
t	Thask (TGV) -- breast
t	Thasnem-tor -- milk (v.)
t	Thasnemek -- milking machine
t	Thav -- cone (bot.)
t	Thek -- drop (rain, tear, etc.)
t	Thel'a -- fat (n.)
t	Thel'a-di'kish-torek -- fat metabolism
t	Thel'a-sash -- fatty acid
t	Thel-, Thelik -- fat, fatty (adj.)
t	Theris -- a Vulcan herb
t	Theris-masu -- tea (Vulcan-style)
t	Thes-tor -- engrave
t	Theshau -- scrape (v.)
t	Thezh-tor -- drip (v.)
t	Thinoi -- waste (v.)
t	Thol|-| -- noble (adj.)
t	Tholsu -- noble (n.)
t	Tholtra -- nobility, aristocracy
t	Thon -- measurement
t	Thon-tor -- measure (v.)
t	Thon-yehat -- measurable
t	Thonau -- anguish (v.)
t	Thonek -- meter, measuring device
t	Thorau -- burst (v.)
t	Thoraya -- burst (n.)
t	Thorsh-yel -- nova
t	Thorshau -- explode (v.)
t	Thorshau-tukh -- explosives
t	Thorshaya -- explosion
t	Thorshek -- bomb
t	Thorshun -- cannon
t	Thrah -- friend (general term)
t	Thraht-, Thrahtik -- friendly
t	Thrakh -- gneiss
t	Thrap -- offense
t	Thrap-tor -- offend
t	Thresh-tor -- split, cleave
t	Threshan -- speed, velocity
t	Thro -- access (n.)
t	Thro-tor -- access (v.)
t	Thro-wein -- access panel
t	Thro-yehat -- accessible
t	Throks -- give, share (with a superior)
t	Thruhk|-| -- foul, offensive, loathsome, repulsive
t	Thu -- then (next in sequence)
t	Thuhk -- cheese
t	Thurai -- next
t	Thyar -- butter (n.)
t	Ti -- lay, lie (down)
t	Tik -- each
t	Tikap -- method
t	Tikopah -- independence
t	Tilau -- perforate, pierce
t	Tilek -- spear (n.)
t	Timut -- heel
t	Tin -- layer, stratum
t	Tinga -- dimension (measurement)
t	Tipan -- shoulder
t	Tir-nuk (anc.) -- a small Vulcan succulent tree that produces wood
t	Tish -- to you
t	Tishau -- like (v.)
t	Tizh-tor -- enjoy (v.)
t	Tlingansu -- Klingon (being/language)
t	To'ovau -- grow (v.)
t	To'oveh -- adult (n.)
t	To-gav -- law
t	To-gav-kel -- courthouse
t	To-pal -- coat (n.)
t	To-tanlar -- rights
t	Tobeg-tor -- excuse (v.)
t	Todvel-tor -- elect (v.)
t	Toglantau -- (eye)witness (v.)
t	Toglantausu -- (eye)witness (n.)
t	Togolau -- enforce
t	Togolausu -- enforcer
t	Togolaya -- enforcement
t	Tok-ti -- fine (adj.)
t	Tol -- gene
t	Tol-, Tolik -- genetic
t	Tol-has -- genetic disease
t	Tol-kiht -- genetic code
t	Tol-mish-tal -- genetic engineering
t	Tol-patra -- gene pool
t	Tol-tal -- genetics (study)
t	Tol-ulidek -- genetic marker
t	Tol-var -- genome
t	Tol-ves -- genotype
t	Tol-yumaya -- gene flow
t	Tolasau -- clone (v.)
t	Toltra -- chromosome
t	Tomasu -- kinsman, relative
t	Tomayeht-, Tomayehtik -- ethical
t	Toper -- act, deed
t	Tor -- do, make (v.)
t	Tor-tal -- physics (study)
t	Tor-vel -- mechanism
t	Tor-velsu -- mechanic (person)
t	"Tor-yatal (NGS) -- ""tor-ia-tal"", challenge to death"
t	Tor-zhit -- verb (grammar)
t	Torah -- act, produce an effect
t	Torai -- action
t	Toran -- activity
t	Toranelek -- dynamo (mech.)
t	Toranik -- busy
t	Torek -- process (n.)
t	Torektra -- system
t	Torsh -- feat, exploit
t	Toru-zhit -- imperative (grammar)
t	Torupik -- active
t	Torupik dvun-zehl -- active fault
t	Torupik |suk'|zul-kunel -- active volcano
t	Torvau -- build, construct, produce (v.)
t	Torvel-zhit -- gerund (grammar)
t	Torvukh -- sport (n.)
t	Tostau -- execute, put to death
t	"Totsu-k'hai (NGS) -- ""totsu'k'hy"", a disabling nerve pitch"
t	Tovek-tukh -- germanium
t	Tra -- mass, body, accumulation, assemblage
t	Tra-lan -- major (army/marines), lieutenant commander (navy/Starfleet)
t	Trahokna -- institute
t	Trahokna t'Ek'Mishan T'Khasi -- Vulcan Institute of Technology
t	Trak -- pillow (n.)
t	Tral -- surge (n.)
t	Tran -- order (command) (n.)
t	Tran-tor -- order (to do something) (v.)
t	Tranush -- patience
t	Trasha -- depart, leave
t	Trau -- honest
t	Trau'es -- honesty
t	Travek -- group, set, platoon
t	Traveksu -- sergeant, petty officer
t	Travilau -- compile
t	Trefei -- martyr (v.)
t	Trefem -- martyr (n.)
t	Treit -- flock (n.)
t	Tren-tor -- master (v.)
t	Trensu -- master (n.)
t	Tres-tor -- rip, tear (v.)
t	Tresahk-tor -- rip into pieces, rend, shred (v.)
t	Tresahk-vel -- shredder
t	Treshau -- crack, split open (v.)
t	Tri-zhar (anc.) -- an invasive procedure
t	Trof (anc.) -- week
t	Trufemu (NGS) -- martyr (n.)
t	Truhk|-zehl| -- latitude (geog.)
t	Tsa -- curve (n.)
t	Tsat -- secret (n.)
t	Tsat-, Tsatik -- secret (adj.)
t	Tsau-tukh -- zinc
t	Tsautal-, Tsautalik -- galvanized (adj.)
t	Tsek -- column (n.)
t	Tsel-, Tselik -- mutant (adj.)
t	Tsel-vel -- mutant (n., thing)
t	Tselau -- mutate
t	Tselau-palikauk -- mutagenic
t	Tselau-tav -- mutation rate
t	Tselaya -- mutation
t	Tselayek -- mutagen
t	Tselfa -- mutant (n., non-sentient being)
t	Tselsu -- mutant (n., sentient being)
t	Tsokal -- territory
t	Tsorau -- store, cache, save up
t	Tsorkel -- storehouse (n.)
t	Tsuk|-| -- common (adj.)
t	Tsulaya -- amplitude
t	Tsuri|-| -- normal, regular, usual
t	Tsuri-fna-krus -- normal section
t	Tsuri-kek -- normal function
t	Tsuri-khaf-vihish -- normotension
t	Tsuri-pa'ashtra -- normal plane
t	Tsuri-sagan -- normal distribution
t	Tsuri-shid -- normal form
t	Tsuri-su'us -- regular number
t	Tsuri-travek -- normal group
t	Tsuri-vo'ihn -- normal equation
t	Tsuri-vukharat -- normal vector
t	Tsuri-wehk-vla -- regular polygon
t	Tsuri-zehlanaya -- regular sequence
t	Tsuri-zek -- normal order
t	Tsurkan-, Tsurkanik -- consistent
t	Tu -- you (after a vowel sound)
t	Tu'ash -- open (v.)
t	"Tu-Dzharok (NGS) -- ""The Way of Jarok""; mastery over ""The Inner Chorus"" by embracing emotion"
t	Tu-lan -- Vulcan breathing exercise
t	"Tu-Surak (NGS) -- ""The Way of Surak"""
t	Tuf -- chest, thorax
t	Tuf-has-tal -- thoracic medicine
t	Tuf-hinek -- breast bone, sternum
t	Tuf-wel -- thoracic nerve
t	Tuh -- stack, pile, heap (n.)
t	Tuhk -- dent (n.)
t	Tuhllar -- contents
t	Tuhsau -- cross (v.)
t	Tukh -- material, stuff, substance
t	Tum -- count, tally (n.)
t	Tum-nentu -- abacus
t	Tum-tor -- count, add up, tally (v.)
t	Tum-vel -- computer
t	Tumak -- (computer) program
t	Tumau -- program (v.)
t	Tun -- care (n.)
t	Tupa -- lesson
t	Tus-tor -- load (v.)
t	Tusa -- weep (v.)
t	Tushah -- grieve
t	Tushat -- grief
t	Tushetik -- apprehensive (adj.)
t	Tusla -- cargo
t	Tusla-masu-hali, Tusla-mashali -- cargo ship, freighter
t	Tusok -- exercise (n.)
t	Tuvel -- matter (subject)
t	Tuwak -- recent
t	Tvah -- meaning (n.)
t	Tvai -- mean (v.)
t	Tvau -- swing (v.)
t	Tvaya -- swing (n.)
t	Tvelkau -- tune (v., radio, musical instrument, etc.)
t	Tveshu -- origin
t	Tvi-, Tvik -- inner, interior, internal (adj.)
t	Tvi-dash -- internal injury
t	Tvi-ha-velik -- in vivo
t	Tvi-kaluk -- inner ear
t	Tvi-kovtra -- mantle (geol.)
t	Tvi-nafeklar -- internal organs
t	Tvi-samuyek -- intercooler
t	Tvi-sau-pi'nafek -- endocrine gland
t	Tvi-sau-tal -- endocrinology
t	Tvi-sau-torektra -- endocrine system
t	Tvi-shal (TGV) -- chamber, room, atrium
t	Tvi-shitik -- in situ (med.)
t	Tvi-stukh -- interstice
t	Tvi-sudefik -- in utero
t	Tvi-sviribayek -- intercom
t	Tvi-thro-svep -- inner hatch
t	Tvi-tukh -- endoplasm
t	Tvi-vulu -- interior angle
t	Tvi-wek -- interphase (n.)
t	Tvi-yontau-mishu -- internal combustion engine
t	Tvi-zan-vel -- endoscope
t	Tvi-zul -- magma
t	Tvidon'es -- enrichment
t	Tvidon-tor -- enrich
t	Tvihal (MGV) -- chamber, room, atrium
t	Tvihanek -- interface (n.)
t	Tviklachek -- interlock (n.)
t	Tvimesau -- intersect
t	Tvimesaya -- intersection
t	Tvisek -- reflex
t	Tvitau -- line (v.)
t	Tvitaya -- lining
t	Tviyan -- core (n.)
u	U, U' -- as
u	U'gal -- electron (n.)
u	U'gal-glashaun -- electron scanning
u	U'gal-ha'zehl -- electron beam
u	U'gal-pohshek -- electron gun
u	U'gal-salash -- electron stream
u	U'gal-shivak -- electron mass
u	U'gal-yumau-tal -- electronics (study)
u	Ugalik numo-zan-vel -- electron microscope
u	U'rak -- negative (polarity)
u	Ub -- dome
u	Udash|-| -- cruel, mean, not nice (at all)
u	Uf -- how
u	Ugau -- promise (v.)
u	Uk -- digit (finger or toe)
u	Ukhru-vishan -- affair
u	Ukralau -- crawl (v.)
u	Ukraluk -- reptile
u	Ul-wihka -- hypothesis
u	Ulef -- half
u	Ulidak -- scarring (n.)
u	Ulidar -- mark, scar (n.)
u	Ulidau -- mark, scar (v.)
u	Ulidau-glaribek -- marker beacon
u	Ulidaya -- marking (n.)
u	Ulidayek -- marker buoy
u	Ulidek -- marker (n.)
u	Um -- tip, point
u	Un -- digit (math.)
u	Ur -- tunnel
u	Uralau -- sing (v.)
u	Uralausu -- singer
u	Urgam -- effort
u	Uroshal -- farm (n.)
u	Uroshal-kelek -- farmhouse
u	Uroshal-solektra -- farmland
u	Uroshal-zupsu -- farm hand, farm worker
u	Uroshalsu -- farmer (MGV)
u	Uroshitau -- farm (v.)
u	Uroshitausu -- farmer (TGV)
u	Urozh (anc.) -- crop(s), harvest
u	Ushek -- basalt
u	Ushgul -- a legendary werewolf-like being
u	Utan -- compassionate
u	Utan'es -- compassion
u	Utvau -- reason (v.)
u	Uus \  \ -- icon
u	Uyed -- emphatic particle (grammar)
u	Uz -- fee
u	Uzh|-| -- new
u	Uzhau -- refresh, renew
v	V'hak (anc.) -- elegy
v	V'Shar (NGS) -- The Vulcan Security Force
v	V'Tosh (NGS) -- the people of Vulcan
v	"V'Tosh ka'tur (NGS) -- ""Vulcans without logic"""
v	Va'amau -- mimic (v.)
v	Va'asau -- copy (v.)
v	Va'ashiv -- again
v	Va'num (obs.) -- search (n.)
v	Va'prah -- replace
v	Vah -- as (comparitive)
v	Vahl -- grant, bequeath
v	Vai -- holy
v	Vaikar-, Vaikarik -- devout
v	Vaikau -- devote
v	Vaikausu -- devotee, fan
v	Vak-zehl -- X-ray (n.)
v	Vakav'es -- frequency
v	Vakav'es-fereikek -- frequency synthesizer
v	Vakav'es-nakihtilaya -- frequency modulation (FM)
v	Vakav'es-rushanek -- frequency converter
v	Vakav'es-zhel -- frequency band
v	Vakav-, Vakavik -- frequent
v	Vakh-, Vakhik -- bold
v	Vaksurik -- beautiful
v	Val -- chip (n.)
v	Valit -- a Vulcan burrowing animal
v	Vam -- esteem (n.)
v	Van-kal (anc.) -- ceremony
v	Van-razh -- mine(shaft)
v	Van-tor -- mine, excavate, dig up
v	Van-tukh -- ore
v	Vanu-, Vanuk -- ceremonial
v	Var -- tale, story
v	Var-tor -- tell (a story), relate
v	Varahmau -- address, speak directly to
v	Variben -- talk (v.)
v	Vas-tor -- relieve
v	Vash -- terror
v	Vash-tor -- terrify
v	Vashau -- destroy
v	Vashaya -- destruction
v	Vat -- repository, temporary storage
v	Vath -- other
v	Vathru -- otherwise
v	Vau-tukh -- titanium
v	Vaukh -- calf (leg)
v	Vaunah -- hesitation
v	Vaunai -- hesitate
v	Vava -- echo (n.)
v	Vazgau -- steal
v	Vazh -- urine
v	Vazh-ek'ur-tal -- urology
v	Vazh-mev -- urethra
v	Vazh-mev-yonshaya -- urethritis
v	Vazh-sa'haf (TGV) -- bladder
v	Vazhaf (MGV) -- bladder
v	Vazhau -- urinate
v	Vazhau-kusut|-nosh| -- urodynia
v	Vazhaya -- urination
v	Ved -- quite
v	Vedik -- weed
v	Vedrah prah (NGS) -- acceptance & negation of pain & discomfort
v	Vek -- (egg) yolk
v	Vel -- thing, object, item
v	Vel-zhit -- noun
v	Velek -- structure (biol., chem., etc.)
v	Veli-, Velik -- simple, basic
v	Veltra -- property
v	Ven-dol-tar (anc.) -- philosophy
v	Venek -- trend (n.)
v	Venk -- idea (n.)
v	Venlinahr (anc.) -- normal state of adult discipline
v	Ver-tor -- edit (v.)
v	Versu -- editor
v	Ves -- kind, type, ilk
v	Vesh -- ago
v	Veshau -- elapse, pass (v.)
v	Vesht -- past
v	Vesht-aushfa-tal -- paleozoology
v	Vesht-ek'nosh-tal -- paleoclimatology
v	Vesht-ha-tal -- paleontology
v	Vesht-kastik-tal -- paleobotany
v	Vesht-koshtri -- paleospecies
v	Vesht-var -- history
v	Vesht-varik -- historic(al)
v	Veshtau -- experience (v.)
v	Veshtaya -- experience (n.)
v	Vesuhl (anc.) -- bitumen
v	Vet -- doubt (n.)
v	Vet-bosh -- doubtful, dubious
v	Vet-fam -- doubtless
v	Vi -- who
v	Vi-kwitau -- intrude
v	Vi-kwitaya -- intrusion
v	Vi-seshau -- absorb
v	Vi-seshau'es -- absorbency
v	Vi-seshau-kurtra -- absorption spectrum
v	Vi-seshau-zehllar -- absorption lines
v	Vi-seshau-zhel -- absorption band
v	Vi-seshauk -- absorbent (adj.)
v	Vi-seshaya -- absorption
v	Vi-seshayek -- absorbent (n.)
v	Vihash-tor -- fly in, arrive by aircraft (v.)
v	Vihish -- pressure (n.)
v	Vihish-fen -- pressure seal
v	Vihish-mev -- pressurization duct
v	Vihish-pakhartayek -- pressure regulator
v	Vihish-sahish-torektra -- pressurization/depressurization system
v	Vihish-tash-torektra -- pressure control system
v	Vihish-tor -- pressurize
v	Vihishan -- pressurization
v	Vihk -- blob, clod, clot, glob
v	Vihpan -- block (n.)
v	Vikau -- warn
v	Vikaya -- warning, alarm
v	Vikayek -- alarm (device)
v	Vikuvau -- encircle, surround
v	Vil -- odor
v	Vimashau -- liquefy
v	Vimashaya -- liquefication
v	Vimevilau -- induce
v	Vimevilaya -- induction
v	Vimevilayek -- inducer (device)
v	Vin'es -- maturity
v	Vin-tor -- mature (v.)
v	Vinem -- assimilation
v	Vinem-tor -- assimilate
v	Vinemalik, Vinemayik -- assimilated (adj.)
v	Vinik -- mature(d) (adj.)
v	Vipladau -- record (v.)
v	Vipladayek -- recorder (device)
v	Vis -- grid, net, web
v	Visak'a (anc.) -- legacy
v	Visatilau -- encrypt
v	Visatilaya -- encryption
v	Vishau -- insert
v	Vishaya -- insertion
v	Vishi-vel -- implant (n.)
v	Vishitau -- embed, implant, set into place
v	Vishitaya -- embedding, implantation
v	Vishizhukel -- foundry
v	Viskulan -- matrix
v	Visnuhpau -- encroach
v	Visnuhpaya -- encroachment
v	Visolektau -- bury
v	Visolektaya -- burial
v	Visovau -- inflate
v	Visovaya -- inflation
v	Vistra -- network, netting, webbing
v	Vita -- unless
v	Vitaya -- stasis
v	Vitik -- static (adj.)
v	Vitush -- ash(es)
v	Vivotaya -- infection
v	Viyatau -- impregnate
v	Viyi-, Viyik -- even (not odd)
v	Viyi-su'us -- even number
v	Vla -- side, facet (n.)
v	Vlak|-| -- sudden (adj.)
v	Vlavla|-| -- parallel (adj.)
v	Vlavla-wakrubaya -- parallel evolution
v	Vlau-tor -- stink, reek (v.)
v	Vlei -- bellow (v.)
v	Vlitau -- pay (v.)
v	Vluhn -- drum (n.)
v	Vluhn-kuhsh -- drumbeat
v	Vluhn-tor -- drum (v.)
v	Vlur -- howl (v.)
v	Vnol (anc.) -- former friend who is now an enemy
v	Vohr-, Vohris -- slow (adj.)
v	Vohrau -- brake, slow down, slow to a stop
v	Vohtau -- delay (v.)
v	Vokau -- remember
v	Vokaya -- memory, remembrance
v	Vom-tukh -- limestone
v	Vrav-teht -- foolproof
v	Vravshau -- fail
v	Vravshaya -- failure
v	"Vre-katra (anc.) -- vre'katra/vrekatra; Katric ark, crystalline repository for a katra"
v	Vre-kasht (anc.) -- exile, outcast
v	Vrel -- mud
v	Vrel-eiktra -- mud flat
v	Vrel-yumaya -- mudflow
v	Vu -- you (reflexive)
v	Vugau -- to fester
v	Vuhlkansu -- Vulcan (person, language)
v	Vuhnau -- vary
v	Vuhnauk -- divers, various
v	Vuhnaya -- variation, diversity
v	Vukh -- hull, fuselage
v	Vukharat -- vector (n.)
v	Vukhut -- body
v	Vul -- slant, slope
v	Vulosoltra -- embankment
v	Vulu -- angle (n.)
v	Vulumau -- bevel (v.)
v	Vun|-| -- have to, must
v	Vunai -- field (physics)
v	Vunai-ferek -- field generator
v	Vunai-karik'es -- field strength
v	Vunai-katrom -- field current
v	Vunai-khlop-thon -- field geometry
v	Vunai-khrasaya -- field discharge
v	Vunai-mish-raul -- hydrospanner
v	Vunai-pakuv -- field coil
v	Vunai-seshan-vel -- field magnet
v	Vunai-wihka -- field theory
v	Vup -- feint (n.)
v	Vus -- echelon
v	Vutau -- call (v.)
v	Vuyurau -- roar (v.)
v	Vuzh -- smoke (n.)
v	Vuzh-mev -- chimney, smokestack
v	Vuzh-patalek -- smoke detector
v	Vyek -- inlet
w	Wa, Wa' -- especially
w	Wadashau -- perspire, sweat (v.)
w	Wadi -- skin
w	Wafau -- deny
w	Wahdzh-, Wahdzhik -- severe (adj.)
w	Wahtau -- insult (v.)
w	Wak -- time
w	Wak-vel -- clock
w	Wakiv-, Wakivik -- temporal (adj.)
w	Wakiv-flekh'es -- temporal anomaly
w	Wakiv-fo-dan -- temporal shield
w	Wakiv-ri'aret-nosh -- temporal narcosis
w	Wakiv-sasayek -- temporal transmitter
w	Wakiv-vavayek -- temporal transponder
w	Wakiv-vunai -- temporal field
w	Wakli -- in what manner, in what way
w	Wakrubau -- evolve
w	Wakrubaya -- evolution
w	Wal-tukh -- magnesium
w	Wan -- cloud (n.)
w	Wan-kur -- white
w	Wan-tukh -- aluminum, aluminium
w	Wan-tukh-grazhiv -- aluminum powder
w	Wan-tukh-thalv -- aluminum foil
w	Waneti (anc.) -- Vulcan plant with tiny white blossoms
w	Wat -- problem
w	Watosh|-| -- ugly
w	Wauk -- turbulence
w	Wedzh -- intent
w	Wedzh-tor -- intend
w	Wef -- scale, flake
w	Weh|-| -- more (adj.)
w	Weh-abu-, Weh-abuk -- upper (adj.)
w	Weh-abu-grei -- upper limit
w	Weh-abu-ketil -- upper integral
w	Weh-abu-klayanek -- upper factorial
w	Weh-glu|-| -- deeper (adj.)
w	Weh-has-bosh -- sicker (adj.)
w	Weh-karik -- stronger (adj.)
w	Weh-klon|-| -- smarter (adj.)
w	Weh-kobat|-| -- weaker (adj.)
w	Weh-lerash|-| -- harder (adj., less soft)
w	Weh-nu'ri|-| -- younger (adj.)
w	Weh-nuk|-| -- lower (adj.)
w	Weh-nuk-grei -- lower limit
w	Weh-nuk-ketil -- lower integral
w	Weh-nuk-klayanek -- lower factorial
w	Weh-os|-| -- older (adj.)
w	Weh-pid|-| -- higher (adj.)
w	Weh-ras|-| -- heavier (adj.)
w	Weh-rom|-| -- better (adj.)
w	Weh-sahr-, Weh-sahris -- faster, quicker (adj.)
w	Weh-slu-, Weh-sluk -- fresher (adj.)
w	Weh-ta'hal|-| -- lighter (adj., less heavy)
w	Weh-thel-, Weh-thelik -- fatter (adj.)
w	Weh-vohr-, Weh-vohris -- slower (adj.)
w	Weh-wonil|-| -- thinner (adj.)
w	Wehk|-| -- many
w	Wehk-vel -- manifold
w	Wehk-wek-fnash -- multiphasic sweep
w	Wehk-wek-glashaya -- multiphasic scan
w	Wehk-wek-glashayek -- multiphasic scanner
w	Wehkovau -- multiply
w	Wehkovaya -- multiplication
w	Wehkovayek -- multiplier
w	Weht -- more (n.)
w	Wehu -- plural
w	Wei-, Weik -- easy
w	Wein -- cover (n.)
w	Weizehl -- series
w	Wek -- phase (n.)
w	Wek-ashenayek -- phase amplifier
w	Wek-izaya -- phase shift (n.)
w	Wek-nakihtilayek -- phase modulator
w	Wek-sapa'shayek -- phase discriminator
w	Wek-tor -- phase (v.)
w	Wek-vimevilayek -- phase inducer
w	Wek-zehlek -- phaser
w	Wek-zehlek-kutra -- phaser bank
w	Wek-zehlek-pohshaikebi -- phaser battery
w	Wek-zehlek-pakuv -- phaser coil
w	Wek-zehlek-thorshun -- phaser cannon
w	Wel -- nerve (anat.)
w	Wel-haf -- synapse
w	Weltra -- ganglion
w	Wenator -- accomplish
w	Wesh-tor -- streak (v.)
w	Wesht -- pathos
w	Wi -- yet
w	Wi'trel -- puzzle (n.)
w	Wihs -- frenzy
w	Wilat -- where
w	Wilnei -- droop (v.)
w	Wimish -- to be called/named
w	Wis -- tense (grammar)
w	Wivel'es -- tolerance
w	Wivelau -- tolerate
w	Woht -- funnel (n.)
w	Wonil|-| -- narrow, strict
w	Worla -- never
w	Wu|-| -- long (adj.)
w	Wu'sibau -- bathe
w	Wu'sibau-pthak -- ablutophobia
w	Wu'sibaya -- bath (n.)
w	Wu-vath -- length
w	Wu-zud -- fang
w	Wufik -- tight (adj.)
w	Wufkau -- tighten
w	Wugau -- confirm
w	Wuh -- a, an
w	Wuh'ashiv -- another
w	Wuh'veh -- first, primary (n.)
w	Wuh-guv-, Wuh-guvik -- unisexual (adj.)
w	Wuh-guv-svai -- unisexual flower
w	"Wuh-lan -- second lieutenant (army/marines); ensign (navy/Starfleet)"
w	Wuh-thurai -- the next one
w	Wuh-vlavla-vel -- trapezoid
w	Wuh-wak -- once
w	Wuhin'es -- uniqueness
w	Wuhin-, Wuhinik -- unique
w	Wuh|kuh| -- one (the number)
w	Wuhr-, Wuh'rak -- first, primary (adj.)
w	Wuhtantau -- unify
w	Wuhtantaya -- unification
w	Wuk -- canker (sore)
w	Wun -- weapon
w	Wut|-zehl| -- longitude (geog.)
w	Wuvau -- elongate (v.)
w	Wuvauk -- elongated (adj.)
w	Wuvaya -- elongation
y	Ya'akash -- ask
y	Ya'shakhuv -- age
y	Yad-tukh -- thallium
y	Yadan -- edition
y	Yahla -- tunic
y	Yahv-tor -- borrow
y	Yai -- flame (n.)
y	Yailaik -- dejected (adj.)
y	Yak -- lymph
y	Yak-gnal -- lymphoma
y	Yak-kal -- lymph node
y	Yak-masu -- lymph
y	Yak-mev -- lymph(atic) vessel
y	Yak-nala -- lymphocyte
y	Yakektra -- lymphatic system
y	Yal -- indicator
y	Yansoku -- The Damned
y	Yar -- grass
y	Yar-kur -- green (color)
y	Yar-tukh -- copper ore
y	Yaret -- visit (v.)
y	Yaritra -- pasture, grazing land
y	Yarmok -- salad
y	Yartik -- grain
y	Yatau -- father a child, sire (v.)
y	Yauluhk -- important (adj.)
y	Yausha -- expire (v.)
y	Yaut|-| -- proud (adj.)
y	Yazhutau -- chafe (v.)
y	Yazik -- probable
y	Yed -- though
y	Yeht|-| -- correct, right, real, true, genuine
y	Yeht'es -- truth, reality
y	Yeht-fam -- wrong, incorrect, false, untrue
y	Yeht-gav -- justice
y	Yeht-urgam|-| -- efficient
y	Yeht-urgam'es -- efficiency
y	Yehvaru -- fable
y	Yekuhl -- moss
y	Yel -- star (n.)
y	Yel-ek'duv -- solar eclipse
y	Yel-halek -- galaxy
y	Yel-halek-, Yel-halekik -- galactic
y	Yel-halek-dan -- galactic rotation
y	Yel-halek-kuv -- galactic circle
y	Yel-halek-pa'ashtra -- galactic plane
y	Yel-halekik shi-kethel -- galactic coordinate
y	Yel-hali -- starship
y	Yel-Halitra -- Starfleet
y	Yel-pi'maat -- solar system
y	Yel-pohshaya -- solar flare
y	Yel-salan -- solar wind
y	Yel-sposhan -- solar prominence
y	Yel-su-yata -- starliner
y	Yel-toran -- solar activity
y	Yem -- meal
y	Yem-gisaman -- food poisoning
y	Yem-tan -- nutrition
y	Yem-tan-tor -- nourish
y	Yem-tanan -- nourishment
y	Yem-tanek -- nutrient
y	Yem-tanik -- nutritious
y	Yem-tanilayek -- food dispenser
y	Yem-tor -- feed
y	Yem-tukh -- food
y	Yem-zektra -- food chain
y	Yen-tor -- forget
y	Yerak -- bowl
y	Yetur -- drive (v.)
y	Yetur-ek'zehl -- driveline, drivetrain
y	Yetur-fek -- drive shaft
y	Yetur-pakuv -- driver coil
y	Yeturak -- driver (software)
y	Yeturat -- drive, urge
y	Yeturek -- drive (n., mech.)
y	Yeturek-krus -- drive section
y	Yetursu -- driver (person)
y	Yi -- then
y	Yidor-tor -- format (v.)
y	Yo -- per
y	Yokul -- eat (v.)
y	Yokul-mev -- esophagus, gullet
y	Yokul-yehat -- edible
y	"Yokulsu t'Katralar -- ""The Eater of Souls"" (myth.)"
y	Yol -- chitin (insect shell, etc.)
y	Yon -- fire (n.)
y	Yon-dok -- firebrick
y	Yon-dukal -- sun (colloquial term)
y	Yon-foshek -- firebreak
y	Yon-ha'gel -- firelight
y	Yon-kur -- red (color)
y	Yon-lapan -- firewood
y	Yon-pohshek -- flamethrower
y	Yon-sha'ti -- fireplace
y	Yon-teht -- fireproof
y	Yon-temok -- fire wall
y	Yon-thorshek -- firebomb (n.)
y	Yon-tor -- ignite, set on fire
y	Yon-tukh -- phosphorus
y	Yon-vohr-torektra -- fire suppression system
y	Yon-yehat -- flammable
y	Yonag -- torch (flaming only), flambeau
y	Yonan -- ignition
y	Yonan-pehkau -- flame out (v.)
y	Yonan-pehkaya -- flameout (n.)
y	Yonan-torektra -- ignition system
y	Yonek -- igniter
y	Yonkal -- fireball
y	Yonshau -- inflame
y	Yonshaya -- inflammation
y	Yontau -- burn (v.), combust
y	Yontaya -- burn(ing), combustion
y	Yonuk -- quarter (1/4)
y	Yorku -- guts, innards, viscera
y	Yos-, Yosik -- tender (adj.)
y	Yoshuhlnak (anc.) -- dragon
y	Yu-mur -- egg
y	Yu-mur-fo -- egg shell
y	Yuda-dva -- Judaism
y	Yuda-dvasu -- Jew (general term)
y	Yudasik -- Jewish
y	Yuk-sai -- blanket (n.)
y	Yuk-tor -- sleep (v.)
y	Yuk-vel -- mattress
y	Yukal -- ovary
y	Yukau -- ovulate
y	Yumau -- flow (v.)
y	Yush-tukh -- polonium
y	Yut -- path, trail, way
y	Yuv-, Yuvik -- oval, ovoid, elliptic(al)
y	Yuzhat -- caution (n.)
z	Za' -- behind (prep.)
z	Za-gad -- yesterday
z	Za-glan -- hindsight
z	Za-vel -- relic
z	Zad-, Zadik -- forbidden
z	Zadau -- forbid
z	Zahal-tor -- follow
z	Zahv-tor -- taste (v.)
z	Zahz -- plow, plough (n.)
z	Zaipos (anc.) -- magic (n.)
z	Zaipossu -- magician
